target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
wwr|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
www|ken|0.47619047619047616|poy|0.43478260869565216|ndj|0.43478260869565216|nhu|0.4166666666666667|kam|0.4
wxa|cmn|0.5|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333
wxw|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
wya|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333|hun|0.2857142857142857
wyb|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
wyi|ura|0.2|cbu|0.2|con|0.2|ata|0.2|hun|0.18181818181818182
wym|ltz|0.7272727272727273|deu|0.5833333333333334|nld|0.5454545454545454|dan|0.5263157894736842|afr|0.5217391304347826
wyr|ura|0.25|cbu|0.25|con|0.25|ata|0.25|hun|0.2222222222222222
wyy|apb|0.631578947368421|tnk|0.6|bgt|0.6|bnp|0.6|tgo|0.6
xaa|mlt|0.8421052631578947|arb|0.7777777777777778|heb|0.5263157894736842|amh|0.42105263157894735|ura|0.16666666666666666
xab|nin|0.5555555555555556|ikk|0.5|ibo|0.5|ken|0.47058823529411764|mkl|0.4444444444444444
xac|ura|0.2|cbu|0.2|con|0.2|ata|0.2|hun|0.18181818181818182
xad|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
xag|ura|0.2|cbu|0.2|con|0.2|ata|0.2|hun|0.18181818181818182
xak|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
xal|xng|0.5454545454545454|ura|0.2222222222222222|cbu|0.2222222222222222|con|0.2222222222222222|ata|0.2222222222222222
xam|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333|hun|0.2857142857142857
xan|som|0.35294117647058826|ura|0.2222222222222222|cbu|0.2222222222222222|con|0.2222222222222222|ata|0.2222222222222222
xap|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333|hun|0.2857142857142857
xar|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
xas|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|agr|0.25
xat|ura|0.4|cbu|0.4|con|0.4|ata|0.4|hun|0.3333333333333333
xau|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
