target_lang|closest_lang_0|map_dist_0|closest_lang_1|map_dist_1|closest_lang_2|map_dist_2|closest_lang_3|map_dist_3|closest_lang_4|map_dist_4
bcs|ibo|0.008235163466044401|ken|0.009044709993108557|ikk|0.00945347363905593|bss|0.010892974544140867|atg|0.011816550907022029
bct|lug|0.01305013131255765|spy|0.024798493792659738|sxb|0.02714720120761765|luo|0.02874493448571774|amf|0.037639499188720844
bcu|dah|0.0006107961999716107|nca|0.0019799923262754735|met|0.0032965638883287692|boj|0.003617751670292618|bjr|0.0037114265685290943
bcv|nin|0.01369562496022318|nhu|0.014281777409347734|hau|0.01716521196818052|xed|0.01863450279682134|meq|0.019876051876408087
bcw|xed|0.0032799237289184127|meq|0.003393282038214661|mqb|0.0038389771852933062|muy|0.00431382268448901|bjv|0.022287850398666393
bcy|xed|0.0119252929903269|meq|0.013079686103160525|mqb|0.013538264479776628|muy|0.01398059557677362|nhu|0.019250693264628513
bcz|knf|0.0042621065878557796|wol|0.013966013457743402|sus|0.020725271199701547|yal|0.03136973930239077|kea|0.04169120832100725
bda|knf|0.004251408248816832|wol|0.015204289105025668|sus|0.020802852969597132|yal|0.03167670375530033|kea|0.04115448290514018
bdb|ptu|0.02553166661128319|mqj|0.02628702824572969|iba|0.028105964468119554|blz|0.032317345926832025|yka|0.036232330879207346
bdc|sja|0.008044884589671125|emp|0.012319477599755392|gum|0.015124887056262266|kvn|0.015357124987524267|noa|0.020050038936442045
bdd|tte|0.0032328725816091488|mox|0.0037194271306252714|mpx|0.009531782588111973|bjz|0.01318250415511992|tgo|0.015470036722216947
bde|hau|0.013648029823211715|xed|0.01941921361330807|meq|0.021858266553262475|muy|0.022116047807793377|mqb|0.022128552417341102
bdf|bbb|0.003495032539441458|tpi|0.003553791128829103|mcq|0.0041469570441012606|rro|0.006208795988403773|bjz|0.0067359662089437914
bdg|agn|0.022516692553378872|cgc|0.022974591177059498|yka|0.027111158630203833|iba|0.037143784753486134|ceb|0.040115760594037306
bdh|dik|0.024457686401331308|lug|0.026254457414731473|spy|0.03467213528472015|udu|0.03571733860418543|amf|0.03847914521317354
bdi|udu|0.008816283620542181|amh|0.03117185903482082|mdy|0.031482263402927944|dik|0.033834748657259224|amf|0.03440798844489838
bdj|dik|0.011070576693888674|udu|0.04354710840705094|lug|0.049450178852935824|kyq|0.051063056623726705|bjv|0.05108082949731688
bdk|azj|0.007939352900998356|hye|0.015666854244483126|kat|0.019287496842402774|glk|0.023620340902340727|sdh|0.046850002163176585
bdl|mqj|0.015742590309539287|blz|0.01661108377182902|ptu|0.01734217826116399|alp|0.034260572896219046|kje|0.036411404939674964
bdm|muy|0.012282303200303792|xed|0.012471943207425304|mqb|0.012758506598906438|meq|0.01299661052597387|kyq|0.021514158807616618
bdn|muy|0.00141774108991618|mqb|0.0017867963759301863|meq|0.0022491628189038053|xed|0.004262879952715142|bjv|0.019973595549706874
bdo|kyq|0.003742863925163655|daa|0.004018228461723202|bjv|0.019716481693708408|muy|0.020032528844097865|mqb|0.020426258589603025
bdp|bem|0.02530154296122521|zga|0.02652513777587797|ndj|0.03233535763620295|poy|0.03497572730797157|sxb|0.0350225312875005
bdq|khm|0.021747980795890954|vie|0.039395691078968446|lao|0.04217539222494913|agn|0.0638372937685036|sgb|0.06486853405664553
bdr|iba|0.027965225294969035|agn|0.03169057228097366|cgc|0.032152677707129255|yka|0.03275407742666256|tbl|0.04657204121597781
bds|ngp|0.010055644948426515|ruf|0.012702667693665183|ziw|0.013748147603595964|vid|0.013864123575081886|kdc|0.015350084805405747
bdt|mcp|0.02020670828163477|bjv|0.02153306772298041|nhu|0.034962528772476145|meq|0.03606971538334381|mqb|0.03607117512079615
bdu|bss|0.0027943766654926084|ken|0.0044213792205881775|ibo|0.01073790096571335|nhu|0.01133316317080339|ikk|0.01770903298778117
bdv|ory|0.015387663782580177|tel|0.026459919616671924|mar|0.033386564097159725|hin|0.04466103864885317|ben|0.04585226841853583
bdw|yva|0.021466840110873606|amk|0.022656956699466248|alp|0.023577582545076737|lex|0.03824873611998312|kje|0.040746485816022526
bdx|ptu|0.005298099518601123|mqj|0.005615626596578613|blz|0.023032380665000324|iba|0.04237882883993362|hvn|0.04887767179481485
bdy|tgo|0.09703681249804372|rop|0.09777085664428686|tnk|0.09924308596258305|tnp|0.0992794161831473|tnn|0.09935979498774176
bea|dgr|0.036516890988047036|gwi|0.0826958205150049|pao|0.09298346106849856|tew|0.12776648866941867|ood|0.14257972620878118
beb|mcp|0.003779499576252711|nhu|0.015245150343115507|bss|0.01758718482667424|ken|0.018619493986162916|ibo|0.03101436039505952
bec|ken|0.004661923597941761|nhu|0.0059138383622256326|bss|0.008335087388339676|nin|0.015114332930023094|ibo|0.016017513312065294
bed|yva|0.021248665572939453|amk|0.022530158408678523|alp|0.023277024244320512|lex|0.039488502234765195|kje|0.04183903245057977
bee|bfz|0.016079863781719713|kfx|0.018847369151983328|mjl|0.01941582185491893|kfs|0.020646732150180456|bgc|0.022826549589718605
bef|snp|0.0015980212365146363|kmu|0.0016005054561758511|kyg|0.0021157833592412713|agd|0.002199153477918363|omw|0.0023862062397225566
beg|iba|0.019371473433496846|yka|0.040196959610529076|agn|0.04032461747741337|cgc|0.04083079595777295|ptu|0.050136075546945214
beh|gux|0.0036698083617735383|gng|0.004811313541569675|tbz|0.004877803754840176|soy|0.006205529345348356|xon|0.008036656873932952
bei|iba|0.019144971428104826|zlm|0.036697113731287125|zsm|0.04486638810860137|jav|0.0460850472824789|ind|0.04790761886481999
bej|amh|0.03431617185643746|udu|0.04661356980957276|mdy|0.06264669683516107|dik|0.0659371334078812|amf|0.067351392393543
bek|bnp|0.0013289561198874939|mbh|0.002459410769694154|ata|0.004036891496620243|mee|0.005884911068219554|rai|0.01429451718927562
beo|ipi|0.005133366344835505|imo|0.008399733576764472|kyc|0.009564538848132156|med|0.010545701295157315|kue|0.013730611629541624
bep|mqj|0.009576474275328975|ptu|0.010251571758041377|blz|0.016689302789378763|alp|0.04534310938385256|yka|0.04586963667762073
beq|lin|0.007033815241817689|mcp|0.04520858389686999|umb|0.047123715910880465|bss|0.054971427490017516|ken|0.05847274243051481
bes|bjv|0.008474108226183372|mqb|0.012424211723802371|muy|0.012463935688934832|meq|0.012695460856619186|xed|0.015141439563812906
bet|kyf|0.006284418675719508|yre|0.006852957315745453|cme|0.023662050664740503|spp|0.030575023550379783|box|0.032366693327174054
beu|mkn|0.011227976236691155|rgu|0.013384952372167754|llg|0.015177200172789984|txq|0.015646567284521847|kje|0.016201993002439335
bev|kyf|0.0032355576798066194|yre|0.006036146426702987|cme|0.0211320631708969|spp|0.027628629372288063|box|0.030159954080460065
bew|jav|0.013259855595018572|ind|0.01613010864589717|zlm|0.04989605177023118|iba|0.05643863080715564|zsm|0.05931450120477938
bex|dik|0.01863519869004376|udu|0.029150469097027086|lug|0.032024814631169775|amf|0.03663766124776294|spy|0.03806632305795567
bey|urt|0.0025362847849685504|agg|0.006339943849552908|ipi|0.010513625210005635|gai|0.013378239606272532|geb|0.013548472320178924
bez|zga|0.004446460511790455|ndj|0.007238078652324212|poy|0.008151913588066108|vid|0.014192036142519966|swh|0.015290376501723185
bfa|lug|0.020395564455591635|spy|0.026618757527554313|dik|0.030467153536301576|amf|0.03058469327804729|udu|0.03252266584685473
bfb|guj|0.018580554877173906|mar|0.021941776132062975|hin|0.024938910856422768|tel|0.03502467765347497|snd|0.0379296424290753
bfc|atb|0.01656639144335896|hlt|0.0397968712437019|zyp|0.040473012669251386|asm|0.04192384164644023|cek|0.04522309301555912
bfd|nhu|0.0028043360041672388|ken|0.004376834846141928|bss|0.0072035916087861765|nin|0.01802528111462302|ibo|0.018043941195075946
bfe|agg|0.013936223972288029|amk|0.015236840951249053|yva|0.016754298568434977|urt|0.021274904177107284|ipi|0.02804015564019315
bff|mcp|0.02346035650885774|bjv|0.025318733983794896|nhu|0.0395111649122247|mqb|0.04117304363681981|meq|0.04119041186578779
bfg|iba|0.017818269666632584|ptu|0.027080758834882274|mqj|0.02850399376387495|blz|0.044177677817518836|yka|0.05139191812881182
bfh|tcs|0.016011865592793658|ipi|0.020159749699081707|imo|0.02045978738405832|kyc|0.023176844944329818|med|0.023643379498425703
bfj|nhu|0.0029837776411504426|ken|0.005152637775003466|bss|0.006741491894925516|mcp|0.017307084224382166|ibo|0.019061149219375136
bfl|dik|0.023297783063280623|bjv|0.03666026154001979|kyq|0.037451165661070956|daa|0.037841622191603606|muy|0.05543779597347494
bfm|nhu|0.001781650996404672|ken|0.006069141192867233|bss|0.008971159410492428|nin|0.017071832447037787|ibo|0.0194766121949739
bfn|mkn|0.01066804765277804|kje|0.01236066340822067|rgu|0.013052167998956664|llg|0.014892105651322379|txq|0.015540347439722654
bfo|box|0.00832094246519352|cme|0.011355364102019257|ncu|0.017047347051620594|xon|0.017465854898736245|spp|0.01919053376235456
bfp|ken|0.004204370394827951|nhu|0.004626317651577805|bss|0.007742775100364655|nin|0.016148397994929956|ibo|0.016728844492421048
bfq|mal|0.009540229201608163|kan|0.012864763313029394|tam|0.012937203386900568|tel|0.030636254270432962|mar|0.036646715785281225
bfs|atb|0.01225394889836255|lao|0.037778713236873256|vie|0.03880279091892899|zyp|0.0393795324617688|hlt|0.03973607558655886
bft|bhd|0.009192726954692268|gbk|0.012050317887259347|dgo|0.01280555361342631|kfx|0.014505801747751587|xnr|0.01468975132119309
bfu|kfx|0.0034741497518844706|mjl|0.005728175575133973|gbk|0.0065854027558175715|bfz|0.006996790349549544|kfs|0.00763831745309508
bfw|ory|0.011963908513335038|tel|0.030930329873787937|mar|0.03831669411099702|ben|0.04177352227128511|hin|0.04777483435586863
bfx|fil|0.006022335265557316|ceb|0.01598440305494408|bkd|0.01800696983155715|mbb|0.02046846326716688|mbt|0.020797061153797893
bfy|ben|0.013238419639168032|taj|0.01477004354028475|suz|0.016910168335604447|asm|0.020606989104018956|ory|0.024088806790050203
bga|bqc|0.010298964208977949|bqp|0.011130056920167858|mkl|0.011797327306227373|kdl|0.01222749830561398|bus|0.014420495374631878
bgb|blz|0.008094322236736767|mqj|0.020220351857022967|ptu|0.021100939464105045|yka|0.03813906276841464|alp|0.03906852510433582
bgd|mar|0.02127163288957471|guj|0.02127608631926833|hin|0.02222888517697281|tel|0.03378408176954661|snd|0.03964092573224521
bge|hin|0.005923212888781577|bgc|0.0206176822560802|pan|0.026271946702456712|guj|0.028262570632824037|bfz|0.03267205837938382
bgf|mcp|0.014302747394956766|bss|0.03208970364408814|nhu|0.03275909415790794|ken|0.03439399624554573|lin|0.036584149072376046
bgg|asm|0.008477550713168934|hlt|0.021567821931456264|ben|0.02160181343937984|zyp|0.026162631175325243|taj|0.02668127162317727
bgi|obo|0.0021926997161520845|mbt|0.00413772263181557|mbb|0.004727427575559766|bpr|0.004803492538822132|bps|0.005322611832256245
bgj|nhu|0.0020606093677043827|ken|0.006577406340755018|bss|0.008222254962331838|mcp|0.016858454633083192|nin|0.02028944011539296
bgk|lao|0.013298581179729015|vie|0.020386280115936357|atb|0.024021319353975248|zyp|0.04514828164159883|cek|0.04542458594896021
bgl|lao|0.013904423350567281|vie|0.014461382435815818|khm|0.033937909968368804|atb|0.04760389017380555|cek|0.06421096523780286
bgn|tgk|0.028440990530223656|uzn|0.034740277486168716|pst|0.04670271654739754|pes|0.04866227171645197|glk|0.05463183667329792
bgo|sus|0.0035446862647457366|yal|0.014621417255632551|knf|0.015340995691492672|wol|0.029394483639798144|kyf|0.04354775571829073
bgp|urd|0.029944639007057888|snd|0.03644959501760386|pst|0.04198443047315266|pes|0.04979368411818664|guj|0.054386167042979175
bgq|xnr|0.0068183656049254256|dgo|0.007095244959766014|kfs|0.007674028473086972|pan|0.008100404168285325|gbk|0.008911440418720058
bgr|zyp|0.0018015436212584358|hlt|0.004849406982378963|cek|0.00619255148527008|ben|0.01727998890478708|asm|0.021827230118692885
bgs|obo|0.0018314700892109244|mbt|0.0041475051410721706|mbb|0.004310617243515151|bpr|0.0043349469289773014|bps|0.005259116014798788
bgu|nhu|0.003985409196007076|ken|0.011084470768917358|bss|0.013313662834995674|mcp|0.0182846567968333|nin|0.01880753889697275
bgv|agg|0.018186670501724126|amk|0.024494232407615175|ipi|0.02472612723074498|yva|0.025743098742325214|urt|0.025967211657222728
bgw|ory|0.017339769485567536|tel|0.02434562747421126|mar|0.03030953971821767|hin|0.04169961516810882|kan|0.04529670672717841
bgx|mkd|0.011339301598434218|bul|0.012433149869036526|grc|0.01310633714133263|ell|0.01658606681610006|srp|0.020333956581645735
bgy|alp|0.009430731564314164|lex|0.03031499821043292|kje|0.031577898821196174|yva|0.03513723304781503|amk|0.03644516442282214
bgz|blz|0.004006261994729706|mqj|0.022109839204064882|ptu|0.023474383097291787|alp|0.030249770203499456|kje|0.04209840442024957
bha|ory|0.012294932119244716|suz|0.03275816090247996|taj|0.034118333146822354|hin|0.03443686044099158|ben|0.03645083886861035
bhb|guj|0.017958172847945146|mar|0.021502704985643637|hin|0.027763829648812702|tel|0.034891938142970584|snd|0.03813392762270791
bhc|alp|0.012135402153180217|yva|0.033344665380792976|amk|0.034789178512477696|lex|0.036559454649691556|kje|0.03760543874844003
bhe|snd|0.0032630776325690623|urd|0.011936821456678954|guj|0.01794205482689289|pst|0.03565089253532349|bgc|0.038648144987570764
bhf|agg|0.0009604666602806693|urt|0.008167396268764997|ipi|0.013156072015508046|kyc|0.01807667805578015|gai|0.018816246292560228
bhg|mcq|0.004814541130266346|bbb|0.006016876856346727|tpi|0.006603999201765099|bjz|0.0074495652435331685|rro|0.007555958622512387
bhh|uzn|0.021942149483182332|tgk|0.022914907932656197|pst|0.05597695945862088|kaz|0.06335814471302012|glk|0.06483530114258342
bhi|guj|0.017963586889009942|hin|0.018158291625042133|mar|0.027919990243291115|snd|0.034092302813481|bgc|0.03636427046847548
bhj|suz|0.0012698008382053894|taj|0.0034055776285811744|asm|0.0253209191159428|ben|0.025841789841692865|ory|0.03577005753127757
bhl|ipi|0.005815743347950332|agg|0.010346756718123913|urt|0.010717431790541186|kyc|0.011542450949344907|imo|0.011750135694509506
bhm|arb|0.0751188400318397|amh|0.07968218779077703|som|0.08241927367426098|urd|0.08320125303269646|pes|0.08557485779083694
bhn|kat|0.005824930421786339|azj|0.006409260051269157|hye|0.008107282572836938|glk|0.03154850590546157|sdh|0.04796915069594747
bho|suz|0.009217771509492776|taj|0.012232818393467173|ben|0.02943935912210049|ory|0.030236354463773134|asm|0.032399016975413225
bhp|hvn|0.021638376127031306|nfa|0.02621028819568593|txq|0.027776863300901185|llg|0.028290326650651836|rgu|0.028855950816018692
bhq|kje|0.021931202520250787|mkn|0.02496770895418863|lex|0.025856818778357195|rgu|0.02678963256887444|blz|0.027221829914638764
bhr|seh|0.05947240169611926|wmw|0.06859176485534928|mgh|0.07583883278447655|kde|0.07870770056929459|afr|0.08062732998882266
bhs|meq|0.001339451696715628|mqb|0.0017972191683448826|xed|0.002100572126878735|muy|0.00225182271074507|bjv|0.021660640376353478
bht|dgo|0.001721562878898124|gbk|0.002551924185138722|xnr|0.0031286172080991783|bhd|0.004952083638384091|kfs|0.006409713399386921
bhu|ory|0.009668899272271634|tel|0.035547284829744036|hin|0.03767643186770277|suz|0.03794606805619182|ben|0.03823305835395574
bhv|iba|0.016585089627586865|ptu|0.028340065937449546|mqj|0.029738463823055353|blz|0.04475376270167913|yka|0.0506266357673167
bhw|yva|0.005009251338433664|amk|0.006270911926404554|agg|0.033292419296728784|urt|0.041120054752646545|alp|0.043307524030196505
bhy|lug|0.01952519418443793|sxb|0.030967577280973733|luo|0.03304373483380156|spy|0.033646524430028066|kik|0.04490044361283836
bhz|mqj|0.008456219556993853|ptu|0.009192404384040832|blz|0.017311761165730993|alp|0.04547714774921007|iba|0.04638302834048187
bia|pjt|0.07029338224556113|nfa|0.10488170812632966|txq|0.1051445254847865|hvn|0.1052189767902275|llg|0.10551507016117989
bib|box|0.010813951106007642|xon|0.0112011627480658|gng|0.013057457688683079|ncu|0.01472976689587801|tbz|0.01569529095255661
bid|daa|0.0026268592996193884|kyq|0.0038310792624312714|bjv|0.020197744317872288|muy|0.02574089932295301|mqb|0.02608778357886242
bie|tbc|0.0029999368668973464|msy|0.0037414866681167586|geb|0.004468451838016915|gai|0.004926529711169888|boj|0.004995216441247764
bif|knf|0.005505839006169046|sus|0.011325332878873932|wol|0.02098449079971837|yal|0.022623624673421154|kea|0.05004120449601973
big|bzh|0.002610502004754469|bmu|0.005523415776285165|byr|0.005782309231478755|iou|0.005850027867504807|ksr|0.0059326683862682365
bil|nhu|0.01438856361001379|nin|0.014943591649995073|xed|0.01774411731777076|hau|0.018148294449580854|meq|0.018891065422865925
bim|gng|0.0037032903592878765|xon|0.0037085100018478534|tbz|0.006343544623026834|soy|0.007523523200744039|gux|0.009471525333061047
bin|ikk|0.0033616785334703667|atg|0.004988786358697481|yor|0.011963642382598833|ibo|0.0129870313105721|kdl|0.0182447715935172
bio|agg|0.00041780334864204087|urt|0.008455328306338295|ipi|0.013759667114280094|kyc|0.01864349111061457|gai|0.019211694903482488
bip|lug|0.019057891201858582|sxb|0.031957356274670015|spy|0.032859689701815395|luo|0.03391953350302324|dik|0.04242897228849034
biq|lid|0.0012736333773169352|gai|0.014378697302247972|tbc|0.014451091679498467|msy|0.014823941267222123|geb|0.015128130143973673
bir|ipi|0.0036488288458066597|kyc|0.006501451725058421|urt|0.00691694762141239|med|0.007812205168781356|imo|0.008757791889023186
bis|tgp|0.0009793213037302346|upv|0.0041653314264246954|klv|0.007885925537163664|lww|0.010786527456021454|tnn|0.025445625616473018
bit|urt|0.0048636253308849955|ipi|0.006569443365172266|agg|0.008013278060356321|kyc|0.011035843829433666|med|0.012368596799727669
biu|hlt|0.0053548909409742405|zyp|0.009823628189731913|asm|0.013040858526540086|ben|0.015032484229372239|cek|0.0162625192388017
biv|box|0.011238417174672515|cme|0.01304106142685271|ncu|0.014873237440426323|xon|0.016755353828083006|gng|0.01956407595329706
biw|mcp|0.0029988295160713586|bss|0.01909511693676585|nhu|0.01963534774009482|ken|0.021158468783340545|ibo|0.03166458728812196
bix|ory|0.009746915713420122|suz|0.02920251862396277|taj|0.0300017445532581|ben|0.030713490317822948|hin|0.03898028224064783
biy|ory|0.014598741020321085|suz|0.022063845518039273|taj|0.022074158772563166|ben|0.022730653433414384|asm|0.03210481857072883
biz|mcp|0.03321942153637467|lin|0.033514212823653855|bjv|0.04262413067023869|nhu|0.05159632977197108|bss|0.051974995574078704
bja|bjv|0.04611863914369614|dik|0.04739800764977119|lug|0.05374635039596947|mcp|0.05405189892803398|lin|0.054716665562678055
bjb|pjt|0.04180905412541371|rop|0.08438349518149514|tcs|0.12765687920826185|llg|0.14112898334525123|txq|0.14124649631402228
bjc|mcq|0.0008678658996206971|bjz|0.0019312242582690904|bbb|0.0033056008678774597|tpi|0.0064066990476882475|rro|0.010946692251595815
bje|vie|0.0391623863647781|lao|0.05829563122714708|atb|0.06598418325790903|kne|0.06820594951872457|prf|0.07411680398661892
bjf|heb|0.0037365156210555014|tur|0.04608093786852708|arb|0.04699141192138936|sdh|0.054196818299676666|hye|0.06363317529662862
bjg|knf|0.006742556242806202|sus|0.015728958454065703|wol|0.023290613632803877|yal|0.027358201815032193|kea|0.0459786260440361
bjh|ipi|0.005019202396844383|urt|0.0052822711393520185|kyc|0.0089228215835825|agg|0.010180598973008801|med|0.010243877276740263
bji|amf|0.011326942547631256|mdy|0.011541949948809|kik|0.027922190808769086|spy|0.028386814215408153|kam|0.03358864011233478
bjj|hin|0.016347737181200115|bgc|0.019134819559955222|bfz|0.023245877534122678|pan|0.02400863884226617|mjl|0.026884966122622787
bjk|rai|0.004107264799676417|lbb|0.0061140179025219584|mee|0.011922933685696448|ata|0.013245752937130536|mbh|0.015795563026789722
bjl|bnp|0.002745383642594008|mbh|0.0056263655807146035|ata|0.005990608239519239|mee|0.007402712049610738|rai|0.01392957435426662
bjm|sdh|0.0177716168943364|arb|0.033440491540171334|hye|0.034738440499503705|glk|0.03570766855373709|heb|0.04059574225103164
bjn|iba|0.017537831656590345|ptu|0.02820316334638484|mqj|0.029496778579195623|blz|0.04267464141540212|yka|0.04710739964248317
bjo|bjv|0.03239666660837385|dik|0.03487369185252511|kyq|0.039917859619510124|daa|0.04130007445071391|mcp|0.05290659096752757
bjs|acf|0.01591828484870735|ake|0.03924090204963092|car|0.04299312701534904|srn|0.04651956830857473|hns|0.04702757623823654
bjt|knf|0.0015879758979308242|wol|0.015095055878158592|sus|0.01723320005729162|yal|0.027811572105564005|kea|0.04516639213041913
bju|nhu|0.004671400283626606|ken|0.006200103742199512|bss|0.009740655535724316|nin|0.014513470795235453|ibo|0.018121619234102982
bjw|yre|0.010825671940508808|kyf|0.01129631279387612|cme|0.02839063152514846|spp|0.03556087844095575|box|0.036767976835265344
bjx|kne|0.004369564387908931|prf|0.007689117953299486|sgb|0.013479706196561324|fil|0.03205729574539693|agn|0.039613125448341134
bjy|tgo|0.07505370266847823|mpx|0.07928351469907335|tte|0.07930904151445617|rop|0.08185466984678987|mox|0.08542585987424772
bka|xed|0.015375482765557535|nin|0.015714832890608803|hau|0.01639842663512665|meq|0.01683912140847242|mqb|0.017301486176645335
bkc|mcp|0.011694458847383184|bss|0.027538681221337086|nhu|0.029315617500809635|ken|0.03011904608482279|lin|0.03726551340658796
bkf|lug|0.01840222134505422|spy|0.028670813135072727|sxb|0.03239036792410156|dik|0.03287557383575702|luo|0.033854286199823405
bkh|bss|0.007751746510706836|ken|0.0114177281393693|nhu|0.01583980199989059|ibo|0.01643020117021953|mcp|0.017408282636859833
bki|lww|0.0009450398277407165|klv|0.0021630259908225905|upv|0.005840745328454645|tgp|0.009043979715193802|tnn|0.015921453800220448
bkj|mcp|0.017769295813856802|bjv|0.02834803287923653|nhu|0.03495448139223202|bss|0.03722378577768908|ken|0.03861190962597192
bkk|bhd|0.007691679151776896|dgo|0.01171923280993778|gbk|0.012037113880034473|xnr|0.014544901148687098|kfx|0.015382359920990345
bkl|amk|0.013188847725640274|yva|0.014735048874968503|agg|0.01523591839127532|urt|0.023016719817114638|ipi|0.029226816863013753
bkm|nhu|0.0014465939799263013|ken|0.005694652406808358|bss|0.008286034397379788|nin|0.018110076119765936|mcp|0.019148444590389686
bkn|iba|0.010998358723296159|ptu|0.03817367807686261|mqj|0.039405397859222424|yka|0.04579491532517401|blz|0.04997433843986248
bko|bss|0.0038331973803618804|ken|0.005827601159569421|nhu|0.008330197009777551|mcp|0.015690205618951184|ibo|0.017310552085940727
bkp|mcp|0.03538957980862671|lin|0.03837321166269726|bjv|0.04016614149527846|nhu|0.053365746374231735|bss|0.054603722378605335
bkq|pab|0.014681877659358496|kyz|0.017149337393650693|nab|0.025976411760729342|gyr|0.03855192203684072|txu|0.03951336315958004
bkr|iba|0.02475277705265763|ptu|0.025295381353355528|mqj|0.026894337830170867|ind|0.040727244030961535|jav|0.041140984929436415
bks|fil|0.004334617327588065|sgb|0.02313395773344348|prf|0.02460367865980834|ceb|0.02471962635560687|cgc|0.026070685749296753
bkt|lin|0.033925609579607795|mcp|0.035073189457018004|bjv|0.043429136345378504|nhu|0.0534176389681649|bss|0.05387404760843537
bku|fil|0.012424116409241286|cgc|0.014062552895656914|agn|0.014408563579561552|sgb|0.01470658501902425|kne|0.023483594155516815
bkv|ken|0.007449301246658043|nhu|0.009644328109227895|bss|0.010936519141991199|nin|0.012465169689541396|ikk|0.014272258408763392
bkw|mcp|0.016060099766359383|bss|0.03293627567324186|lin|0.03405195731242295|nhu|0.034281767150421145|ken|0.03544521240482655
bkx|mkn|0.0061494455572374766|rgu|0.008512382517498277|llg|0.010386114636862407|txq|0.010961116207785908|nfa|0.0119847836693421
bky|ken|0.003999881511521087|bss|0.00731452786604653|nhu|0.008494448290257473|ibo|0.012996232658868744|ikk|0.015271089182792654
bkz|blz|0.014323973108327746|mqj|0.015178373062303078|ptu|0.01676578841461391|alp|0.03435537508920294|kje|0.03833149103933569
bla|pao|0.05601895305878472|tew|0.078439987487676|dgr|0.07950716936375878|ood|0.09598059769614889|tac|0.12199825550694988
blb|rug|0.004389400056197|nas|0.009893627012719506|bgt|0.017561536422392734|nlg|0.020359833936839357|lgl|0.022992700600423056
blc|dgr|0.06633411856581121|pao|0.07343879089748209|gwi|0.0948905022136556|tew|0.12204655050428498|ood|0.12871135383995128
bld|blz|0.007714129733691318|mqj|0.031118835857034594|alp|0.031680727950218604|ptu|0.032198523420973596|bps|0.032257731738708946
ble|knf|0.0033503018454020335|sus|0.01325802358538947|wol|0.018990507587360168|yal|0.024322295379512835|kea|0.048325232904080605
blf|blz|0.01417977193795995|mqj|0.02512807065139279|ptu|0.02561956702632477|yka|0.03082761688696213|tbl|0.03340216241380036
blh|yal|0.01520386591622392|kyf|0.018869305111657266|sus|0.024408257504458554|yre|0.02450257084912398|cme|0.031096740985183228
bli|lin|0.022889954761986266|mcp|0.04142683437873185|bjv|0.055381338857997287|bss|0.058469869429229944|nhu|0.059889624958436596
blj|iba|0.024516319813273086|yka|0.0335032625422181|ptu|0.033703066926116534|mqj|0.03450795931674194|blz|0.03891995877603463
blk|atb|0.02228378019311621|cek|0.02395311948673354|zyp|0.025854407775354526|lao|0.026367917958034424|hlt|0.03003198607619412
bll|nhe|0.07150264826717523|nhw|0.07286301570860346|nch|0.07298703702645122|toc|0.07320822784427386|tee|0.07359828043412739
blm|dik|0.016387858727190015|udu|0.028805509102167334|lug|0.03429794655246066|amf|0.037950745053583736|mdy|0.03989302257773659
bln|fil|0.009108043592493186|prf|0.020961815225245903|sgb|0.022245846890377625|kne|0.026048003038605078|ceb|0.029371151536701518
blo|dop|0.0022876652930847747|soy|0.004832937142885936|tbz|0.00624954411870617|gng|0.007999963035939101|bba|0.008179918501976349
blp|bgt|0.002784799877805526|nlg|0.006505090460685006|lgl|0.008162394971790016|far|0.008303773525558094|kwf|0.008330641267419621
blq|lid|0.004398323110524433|tbc|0.013832817245470828|apr|0.01526917876389234|gai|0.01657065019324108|msy|0.016585419725794057
blr|atb|0.013896919006906268|lao|0.02187236463471371|vie|0.03213625302738157|zyp|0.033488644571393736|cek|0.034268577792175625
bls|ptu|0.016646586826342565|mqj|0.01675842008854348|blz|0.02052928080164813|yka|0.03865048381013517|iba|0.03941227324017798
blt|lao|0.0024750533981157236|vie|0.01769692160002692|atb|0.03729810530670055|khm|0.03980446811387834|cek|0.05274405355156495
blv|umb|0.012310446330881842|lin|0.032869190747701164|loz|0.0660830879621349|toi|0.07575262380709437|bem|0.07778799204269468
blw|kne|0.003386034322982154|prf|0.005879867404609832|sgb|0.01139457821425595|fil|0.029227654620466625|agn|0.03735481141938093
blx|sgb|0.001971667082130721|kne|0.010818338213044117|prf|0.016262311100048683|fil|0.02318616122424118|agn|0.02466014166538859
bly|tbz|0.0030358478643287726|gng|0.003987851795306154|soy|0.004208273784033863|gux|0.00535646643026111|dop|0.0068903967172166455
bma|hau|0.0023692577639611765|nin|0.00991030909336344|kdl|0.022242302457368864|atg|0.02429033360863973|bqp|0.024444592732097748
bmb|lug|0.0333262788603679|bem|0.03387247661153988|sxb|0.034206238710267636|luo|0.03606274424467463|zga|0.03928394449639963
bmc|gai|0.002677157473480587|geb|0.003617514272340885|msy|0.0037405203482934863|tbc|0.008765710003798027|kyc|0.011250451375934629
bmd|sus|0.007087014024965258|knf|0.010335404721425101|yal|0.018709024719745136|wol|0.025165415410081764|spp|0.0478895957447402
bme|mcp|0.020175458160610164|bjv|0.03551354130951368|lin|0.037249731488910025|nhu|0.03854701656711084|bss|0.039135811158801964
bmf|yal|0.004218449956427611|sus|0.011522158687043321|knf|0.028047341737591512|kyf|0.02982113881612455|spp|0.03390752746705247
