target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
rmb|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
rmc|bgc|0.2941176470588235|guj|0.33333333333333337|hin|0.33333333333333337|urd|0.33333333333333337|mjl|0.375
rme|bgc|0.368421052631579|guj|0.4|hin|0.4|urd|0.4|mjl|0.4444444444444444
rmf|bgc|0.368421052631579|guj|0.4|hin|0.4|urd|0.4|mjl|0.4444444444444444
rmh|cbu|0.6|con|0.6|ata|0.6|ura|0.6|guo|0.6666666666666667
rmi|bgc|0.25|guj|0.2941176470588235|hin|0.2941176470588235|urd|0.2941176470588235|mjl|0.33333333333333337
rmk|geb|0.5384615384615384|gai|0.5384615384615384|msy|0.5714285714285714|cbu|0.7777777777777778|con|0.7777777777777778
rml|bgc|0.2941176470588235|guj|0.33333333333333337|hin|0.33333333333333337|urd|0.33333333333333337|mjl|0.375
rmm|kje|0.09999999999999998|lex|0.19999999999999996|txq|0.4285714285714286|llg|0.4285714285714286|rgu|0.4782608695652174
rmn|bgc|0.2941176470588235|guj|0.33333333333333337|hin|0.33333333333333337|urd|0.33333333333333337|mjl|0.375
rmo|bgc|0.368421052631579|guj|0.4|hin|0.4|urd|0.4|mjl|0.4444444444444444
rmp|boj|0.5714285714285714|cbu|0.8|con|0.8|ata|0.8|ura|0.8
rmq|bgc|0.2941176470588235|guj|0.33333333333333337|hin|0.33333333333333337|urd|0.33333333333333337|mjl|0.375
rmt|bgc|0.25|guj|0.2941176470588235|hin|0.2941176470588235|urd|0.2941176470588235|mjl|0.33333333333333337
rmw|bgc|0.368421052631579|guj|0.4|hin|0.4|urd|0.4|mjl|0.4444444444444444
rmx|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
rmy|bgc|0.2941176470588235|guj|0.33333333333333337|hin|0.33333333333333337|urd|0.33333333333333337|mjl|0.375
rmz|atb|0.4117647058823529|cbu|0.8181818181818181|con|0.8181818181818181|ata|0.8181818181818181|ura|0.8181818181818181
rnd|umb|0.2592592592592593|poy|0.43999999999999995|ndj|0.43999999999999995|ken|0.4782608695652174|seh|0.4814814814814815
rng|poy|0.2727272727272727|ndj|0.2727272727272727|mgh|0.3076923076923077|seh|0.33333333333333337|kde|0.33333333333333337
rnl|cek|0.3846153846153846|hlt|0.4285714285714286|zyp|0.4285714285714286|cbu|0.75|con|0.75
rnn|amk|0.30434782608695654|apb|0.5238095238095238|mpx|0.5454545454545454|tnk|0.5454545454545454|aia|0.5454545454545454
