target_lang|closest_lang_0|average_dist_0|map_dist_0|tree_dist_0|asp_dist_0|closest_lang_1|average_dist_1|map_dist_1|tree_dist_1|asp_dist_1|closest_lang_2|average_dist_2|map_dist_2|tree_dist_2|asp_dist_2|closest_lang_3|average_dist_3|map_dist_3|tree_dist_3|asp_dist_3|closest_lang_4|average_dist_4|map_dist_4|tree_dist_4|asp_dist_4
cbv|ura|0.6078065536379136|0.956098858007643|0.4|0.4673208029060978|guo|0.6017047419215807|0.9831515207518121|0.3333333333333333|0.48862937167959675|bmr|0.580433224057617|0.9813717852848433|0.3333333333333333|0.42659455355467446|con|0.5749513787605677|0.9581375629607798|0.4|0.366716573320923|mbj|0.5733773674383681|0.9783707635069447|0.3333333333333333|0.40842800547482616
cco|cnt|0.8747208492775443|0.9991625478326331|0.625|1.0|chz|0.8745638848229546|0.9986916544688637|0.625|1.0|cpa|0.8744288742789417|0.9982866228368249|0.625|1.0|cuc|0.8743923514713341|0.9981770544140023|0.625|1.0|cnl|0.8742241275382011|0.9976723826146033|0.625|1.0
ceb|fil|0.7061210195270747|0.9779995130366352|0.6666666666666666|0.47369687887792244|cgc|0.6835683695484005|0.9727799660743299|0.5714285714285714|0.5064965711423002|bkd|0.6677802916815297|0.9968443039022892|0.5|0.5064965711423002|obo|0.666413630697923|0.9927443209514691|0.5|0.5064965711423002|mbb|0.6574574553036322|0.9952875594744788|0.47058823529411764|0.5064965711423002
cek|hlt|0.8852121113401674|0.9889696673538354|0.6666666666666666|1.0|zyp|0.7527826607856962|0.9934356767521695|0.5333333333333333|0.7315789722715857|lao|0.5542267099338675|0.949686920471226|0.10526315789473684|0.6077300514356396|asm|0.5420191684345942|0.9720674070020638|0.1111111111111111|0.5428789871906075|zlm|0.52044761768659|0.8797478418588411|0.125|0.5565950112009288
ces|slk|0.7182840023930246|0.9846985290760211|0.8235294117647058|0.34662406633834675|bel|0.7052543933959593|0.9591389813629139|0.625|0.5316241988249639|slv|0.6705879230795766|0.979846053549913|0.5882352941176471|0.44368242157116977|pol|0.6681889462390362|0.9834595513533935|0.7058823529411765|0.3152249344225385|mkd|0.6595013665987254|0.9472040274149515|0.5555555555555556|0.4757445168256689
cgc|bkd|0.9065418571070181|0.9696255713210542|0.75|1.0|obo|0.8637897902951922|0.9663693708855767|0.625|1.0|mbb|0.8523098533524628|0.968694265939741|0.5882352941176471|1.0|mbt|0.8518183467889248|0.9672197462491272|0.5882352941176471|1.0|tbl|0.7431425193945724|0.9651423206668859|0.46153846153846156|0.8027467759783701
chf|ctu|0.7360145165321739|0.9959722649597306|0.875|0.3370712846367909|caa|0.7010105369041661|0.9736739289528564|0.75|0.3793576817596419|knj|0.6214399401748704|0.9849621387649691|0.5|0.3793576817596419|jac|0.6089994863770284|0.9849811821802816|0.5|0.3420172769508034|lac|0.5980481804080688|0.9905626487685256|0.42857142857142855|0.3750104638842523
chv|hye|0.5028042025149285|0.9135495209672924|0.2|0.39486308657749314|ukr|0.5015947476570214|0.9339409282738385|0.16666666666666666|0.4041766480305591|xng|0.49772555843010674|0.7931172272078915|0.25|0.4500594480824288|mkd|0.49365797498737035|0.8798168377407172|0.15384615384615385|0.4473109333752401|bel|0.4935566086127283|0.9291183312168512|0.18181818181818182|0.3697333128031519
chz|cnl|0.9254851652085688|0.9986777178479288|0.7777777777777778|1.0|cpa|0.8884888350397072|0.9987998384524549|0.6666666666666666|1.0|cuc|0.8883694847297846|0.9984417875226869|0.6666666666666666|1.0|cnt|0.8883305984826455|0.9983251287812699|0.6666666666666666|1.0|cco|0.8745638848229546|0.9986916544688637|0.625|1.0
cjo|cpb|0.8548916713740745|0.9910586495526142|0.8|0.773616364569609|cpu|0.8369645661634895|0.9972945542411049|0.8|0.7135991442493635|cni|0.8281515518421667|0.9933189746826134|0.8421052631578947|0.6490304176859918|cot|0.8031835654497547|0.9942520721462631|0.7777777777777778|0.6375208464252229|mcb|0.764070483723069|0.988023938077317|0.6666666666666666|0.6375208464252229
cle|cnl|0.788815855655753|0.9984666360326033|0.8888888888888888|0.47909204204576694|chz|0.7514103961169454|0.9973613685272916|0.7777777777777778|0.47909204204576694|cpa|0.7139749145130341|0.9961660348266687|0.6666666666666666|0.47909204204576694|cnt|0.7139446370281751|0.9960752023720916|0.6666666666666666|0.47909204204576694|cuc|0.713854052585206|0.9958034490431841|0.6666666666666666|0.47909204204576694
cme|bba|0.7910558733948547|0.9563523911165879|0.8235294117647058|0.5932858173032705|gng|0.7239769541697753|0.9690195592120125|0.48|0.7229113032973133|dop|0.7232606308284552|0.9635504477865355|0.6666666666666666|0.5395647780321635|soy|0.6946658577787427|0.9655571543789091|0.5333333333333333|0.5851070856239854|spp|0.693309154921041|0.990242502136408|0.47058823529411764|0.6190967273325969
cmn|kor|0.4834404197852831|0.9513437656031117|0.18181818181818182|0.31715931193455593|xng|0.45833423651437316|0.943107210460903|0.16666666666666666|0.26522883241554984|lao|0.4500011336247183|0.8661392600984953|0.1|0.38386414077565967|sgb|0.44709368162321317|0.8609325733537658|0.13333333333333333|0.34701513818254026|asm|0.44423106107986304|0.8610603193032881|0.10526315789473684|0.36636970604156427
cni|cot|0.8474133475446228|0.9964595148421613|0.8235294117647058|0.7222511160270013|cjo|0.8281515518421667|0.9933189746826134|0.8421052631578947|0.6490304176859918|cpb|0.8189830938915698|0.9859560008340005|0.8421052631578947|0.6288880176828142|cpu|0.8031210767293278|0.9910850953381232|0.8421052631578947|0.5761728716919652|not|0.791798159046408|0.9963756677771464|0.6666666666666666|0.712352142695411
cnl|chz|0.9254851652085688|0.9986777178479288|0.7777777777777778|1.0|cpa|0.888077618597725|0.9975661891265085|0.6666666666666666|1.0|cuc|0.8879477082134314|0.9971764579736274|0.6666666666666666|1.0|cnt|0.887915229814833|0.9970790227778323|0.6666666666666666|1.0|cco|0.8742241275382011|0.9976723826146033|0.625|1.0
cnt|cpa|0.9624878869848329|0.9985747720656096|0.8888888888888888|1.0|cuc|0.9254778051304152|0.9986556376134679|0.7777777777777778|1.0|chz|0.8883305984826455|0.9983251287812699|0.6666666666666666|1.0|cnl|0.887915229814833|0.9970790227778323|0.6666666666666666|1.0|cco|0.8747208492775443|0.9991625478326331|0.625|1.0
cof|cbi|0.7466906646973809|0.9947762523248099|0.75|0.49529574176733304|yad|0.6226308922761538|0.9571185392409755|0.2857142857142857|0.6250598518732002|noa|0.6086390364698294|0.951356038727814|0.2857142857142857|0.5888467849673884|guo|0.6007193363863755|0.9554405266247733|0.2857142857142857|0.5610031968200675|sey|0.5977068571969303|0.9794755052791088|0.2|0.6136450663116821
con|bmr|0.6060631671896732|0.9734223164767772|0.4|0.44476718509224233|agr|0.6060453243838161|0.9688043898733651|0.4|0.4493315832780831|cbu|0.6041374324064654|0.9750314593142555|0.5|0.33738083790514095|yad|0.60290118361407|0.9661473891418073|0.4|0.44255616170040246|noa|0.6014570992755413|0.9542454494385105|0.4|0.4501258483881132
cot|cni|0.8474133475446228|0.9964595148421613|0.8235294117647058|0.7222511160270013|mcb|0.8154467776876958|0.9937347839159328|0.75|0.7026055491471543|cjo|0.8031835654497547|0.9942520721462631|0.7777777777777778|0.6375208464252229|cpb|0.7938243670692677|0.9889202133092388|0.7777777777777778|0.6147751101207866|not|0.7862065293086012|0.9945816815863098|0.7142857142857143|0.6497521920537794
cpa|cnt|0.9624878869848329|0.9985747720656096|0.8888888888888888|1.0|cuc|0.9257921495387226|0.99959867083839|0.7777777777777778|1.0|chz|0.8884888350397072|0.9987998384524549|0.6666666666666666|1.0|cnl|0.888077618597725|0.9975661891265085|0.6666666666666666|1.0|cco|0.8744288742789417|0.9982866228368249|0.625|1.0
cpb|cpu|0.8711093652060619|0.9905252892688281|0.9|0.7228028063493572|cjo|0.8548916713740745|0.9910586495526142|0.8|0.773616364569609|cni|0.8189830938915698|0.9859560008340005|0.8421052631578947|0.6288880176828142|cot|0.7938243670692677|0.9889202133092388|0.7777777777777778|0.6147751101207866|mcb|0.755467546027769|0.9849608612958538|0.6666666666666666|0.6147751101207866
cpu|cpb|0.8711093652060619|0.9905252892688281|0.9|0.7228028063493572|cjo|0.8369645661634895|0.9972945542411049|0.8|0.7135991442493635|cni|0.8031210767293278|0.9910850953381232|0.8421052631578947|0.5761728716919652|cot|0.7798630660132719|0.9915665249976587|0.7777777777777778|0.5702448952643795|mcb|0.7407449080582648|0.9853231622437483|0.6666666666666666|0.5702448952643795
crn|azz|0.8444901864173183|0.9620419878233833|0.5714285714285714|1.0|ngu|0.8444510137939961|0.9619244699534173|0.5714285714285714|1.0|nhy|0.8419588100170454|0.9544478586225649|0.5714285714285714|1.0|nhw|0.8344511073004726|0.9700199885680845|0.5333333333333333|1.0|nch|0.8337703972840643|0.9679778585188599|0.5333333333333333|1.0
cso|cuc|0.7592019999034676|0.9987475317496237|0.8888888888888888|0.38996957907189045|cnt|0.722382517159316|0.9994001946282799|0.7777777777777778|0.38996957907189045|cpa|0.7220848425434836|0.9985071707807825|0.7777777777777778|0.38996957907189045|chz|0.6848434442571705|0.9978940870329541|0.6666666666666666|0.38996957907189045|cnl|0.6844099949926338|0.9965937392393444|0.6666666666666666|0.38996957907189045
ctu|caa|0.7457541314976234|0.9772567218449307|0.75|0.5100056726479395|chf|0.7360145165321739|0.9959722649597306|0.875|0.3370712846367909|knj|0.6663307393972119|0.9889865455436964|0.5|0.5100056726479395|lac|0.6541091075524358|0.9938628064111107|0.42857142857142855|0.5398930876747681|mop|0.6497617590678074|0.9808207609572258|0.42857142857142855|0.5398930876747681
cuc|cpa|0.9257921495387226|0.99959867083839|0.7777777777777778|1.0|cnt|0.9254778051304152|0.9986556376134679|0.7777777777777778|1.0|chz|0.8883694847297846|0.9984417875226869|0.6666666666666666|1.0|cnl|0.8879477082134314|0.9971764579736274|0.6666666666666666|1.0|cco|0.8743923514713341|0.9981770544140023|0.625|1.0
cui|guh|0.7080729237618818|0.9949173948312549|0.6666666666666666|0.46263470978772414|con|0.5852475770052997|0.9481319143079447|0.3333333333333333|0.4742774833746213|ycn|0.5846816488054815|0.9609732692124926|0.2|0.5930716772039519|yad|0.5727051136034054|0.9451368482956854|0.2857142857142857|0.48726420680024507|noa|0.5725236895842261|0.9530931926454722|0.2857142857142857|0.47876359039292027
cuk|sab|0.899251924818571|0.9834700601699986|0.7142857142857143|1.0|gym|0.8972544592931574|0.9774776635937577|0.7142857142857143|1.0|tfr|0.8632655184044428|0.9744119398287131|0.6153846153846154|1.0|kvn|0.7944921425298871|0.9907557441374493|0.8571428571428571|0.5355778263093551|tuf|0.6716286864441602|0.9635484604391864|0.42857142857142855|0.6227661703218654
cwe|kdc|0.9637946955450026|0.994832362497077|0.896551724137931|1.0|ruf|0.9611943135469719|0.9946940517520271|0.8888888888888888|1.0|vid|0.9252103456468631|0.9899167512263038|0.7857142857142857|1.0|ziw|0.9179026419430771|0.9950872361740593|0.7586206896551724|1.0|ngp|0.917620116781133|0.9942396606882264|0.7586206896551724|1.0
cya|maj|0.7467568144011055|0.988508696567314|0.4444444444444444|0.8073173021915583|vmy|0.7389729624520504|0.9885489535856454|0.42105263157894735|0.8073173021915583|pls|0.7308277602852632|0.985165978664231|0.4|0.8073173021915583|zpz|0.7284114617356682|0.997793340029594|0.5263157894736842|0.6611252557037263|zca|0.7280312596104087|0.9966527336538157|0.5263157894736842|0.6611252557037263
cym|gle|0.6311247516142323|0.9860084227877803|0.7|0.20736583205491643|eng|0.5487224207464912|0.9883964870553412|0.2608695652173913|0.3969012099667413|ltz|0.5369724620797963|0.9620515577889043|0.2857142857142857|0.3631515427361992|dan|0.535250468376291|0.9529144703548398|0.3333333333333333|0.3195036014406998|slv|0.533282039248903|0.9247005290855386|0.3333333333333333|0.3418122553278372
daa|mqb|0.5735861182960842|0.9757765372447547|0.4|0.3449818176434981|xed|0.5628953220832709|0.9735291276102456|0.375|0.34015683863956714|muy|0.560454154987618|0.9761503700471362|0.3333333333333333|0.3718787615823844|meq|0.5527622289085031|0.9753156022812176|0.3333333333333333|0.3496377511109585|hau|0.5402502381615649|0.9473568098889498|0.375|0.2983939045957448
dah|iou|0.8876638402886404|0.9963248541992547|0.6666666666666666|1.0|nca|0.8710336673173259|0.9977163865673622|0.6153846153846154|1.0|ded|0.8069709873424759|0.9923415334559988|0.42857142857142855|1.0|bmu|0.7977197265791306|0.993159179737392|0.4|1.0|ksr|0.7974161117033814|0.9922483351101443|0.4|1.0
dan|isl|0.6423047431302448|0.9068778617548068|0.7058823529411765|0.3141540146947508|deu|0.623752610416005|0.9638097168141422|0.47619047619047616|0.4312576382433969|eng|0.6202449044121908|0.9644644858574618|0.47619047619047616|0.42007975118863417|swe|0.6184543964267836|0.9634587544937718|0.6666666666666666|0.22523776811991192|ltz|0.6181675558454897|0.969169842091409|0.5263157894736842|0.359017035971376
ded|ksr|0.940774331105564|0.9987935815519857|0.8235294117647058|1.0|bmu|0.9405804901339775|0.9982120586372264|0.8235294117647058|1.0|mpp|0.8233463155203001|0.9994507112667826|0.47058823529411764|1.0|iou|0.8076396081464566|0.9943473958679413|0.42857142857142855|1.0|dah|0.8069709873424759|0.9923415334559988|0.42857142857142855|1.0
deu|ltz|0.6338511804611627|0.976265616066823|0.5833333333333334|0.34195459198333167|eng|0.6243663939404658|0.9468610048212885|0.46153846153846156|0.4646997154616471|dan|0.623752610416005|0.9638097168141422|0.47619047619047616|0.4312576382433969|nld|0.6100762225763068|0.9675611743006457|0.5|0.36266749342827453|lat|0.5587365416060726|0.9625180123248174|0.2857142857142857|0.4279773267791146
dgo|gbk|0.9319390456332165|0.9958171368996492|0.8|1.0|kfs|0.9306938151582166|0.9920814454746498|0.8|1.0|mjl|0.9231196293975654|0.9915811104149186|0.7777777777777778|1.0|bhd|0.9192600142149082|0.9958752807399628|0.7619047619047619|1.0|kfx|0.909344595918356|0.9911916824919105|0.7368421052631579|1.0
dgr|gwi|0.835839782233906|0.9360907752731463|0.5714285714285714|1.0|maz|0.44093977742815094|0.7500719433773994|0.13333333333333333|0.43941405557372015|pao|0.43803539127909213|0.8713526069042115|0.15384615384615385|0.2889074130869108|ood|0.4332822691565001|0.824644437432372|0.15384615384615385|0.32135621619097443|toc|0.4187899741588092|0.7519814481411687|0.14285714285714285|0.361531331478116
dik|luo|0.5839011831926589|0.9354073730829525|0.42857142857142855|0.387724747923596|kyq|0.48355189948850513|0.9434341240246481|0.14285714285714285|0.36436443158372456|daa|0.48288660046105386|0.9439250423385559|0.13333333333333333|0.3714014257112723|kik|0.4821290541339931|0.9304659795211283|0.10526315789473684|0.41065802498611403|udu|0.47672218198699307|0.9660394332720103|0.18181818181818182|0.2823089308707871
djk|srn|0.9666253494483144|0.990785139254034|0.9090909090909091|1.0|srm|0.9571111052166853|0.9963333156500558|0.875|1.0|bzj|0.6951946106108208|0.8011542936228103|0.7428571428571429|0.541572395352509|eng|0.6355190683009777|0.6365874466666914|0.8|0.46996975823624176|rop|0.5867300408064134|0.10096069198317614|0.7741935483870968|0.8850358820489672
dop|cme|0.7232606308284552|0.9635504477865355|0.6666666666666666|0.5395647780321635|bba|0.701443730837047|0.9926936412886735|0.7|0.4116375512224676|gux|0.6545596197540396|0.9879178534482269|0.42857142857142855|0.5471895772424636|xon|0.6316124266772633|0.9921857216031452|0.42857142857142855|0.47408012985721604|tbz|0.6305953232288622|0.9955513284960497|0.4444444444444444|0.4517901967460928
ekk|fin|0.6719331720871841|0.9653819186373207|0.6666666666666666|0.38375093095756485|dan|0.49815838289545655|0.9457729440434266|0.13333333333333333|0.41536887130960976|bel|0.49518427907295964|0.9703853199464461|0.14285714285714285|0.37231037441529014|ukr|0.47667528436437|0.9494865922580781|0.13333333333333333|0.34720592750169865|chv|0.4749865364155081|0.9333017959161902|0.18181818181818182|0.3098396315121522
ell|grc|0.6897687589206258|0.9903585589008373|0.7058823529411765|0.37306536491986375|mkd|0.5512315120641711|0.9811549673644555|0.3157894736842105|0.35675009514384737|bel|0.5404618829629722|0.9168288897333668|0.35294117647058826|0.3516155826849615|bul|0.5369834383086516|0.9710681075593209|0.3157894736842105|0.3240927336824233|bos|0.5281862917217531|0.9602160197530253|0.2727272727272727|0.3516155826849615
emp|sja|0.6758922714211751|0.9840946907025656|0.5454545454545454|0.4981275781064144|cof|0.5865787133229655|0.9583937032054242|0.2|0.6013424367634724|yad|0.5784711252127093|0.9344997480710513|0.2222222222222222|0.5786914053448544|hub|0.5609425136681638|0.9384954593893691|0.2|0.5443320816151226|guo|0.55884641319349|0.9605587876788055|0.2222222222222222|0.49375822967944216
eng|srm|0.6555425335507105|0.6395149852730329|0.8571428571428571|0.46996975823624176|srn|0.6463842384739918|0.6415967502891822|0.8275862068965517|0.46996975823624176|djk|0.6355190683009777|0.6365874466666914|0.8|0.46996975823624176|deu|0.6243663939404658|0.9468610048212885|0.46153846153846156|0.4646997154616471|ltz|0.6219785066359547|0.9690343099411227|0.5|0.3969012099667413
ese|tna|0.7273958884665923|0.9903558837295093|0.7272727272727273|0.4645590543975401|ign|0.578972672588718|0.9780205199938191|0.16666666666666666|0.5922308311056681|cbt|0.5699880062261247|0.9387276090712944|0.25|0.5212364096070796|gum|0.5680101269011903|0.9064406395498115|0.2222222222222222|0.5753675189315375|ycn|0.5579484155180059|0.9363858971344429|0.18181818181818182|0.5556411676013929
far|kwf|0.9596742906207286|0.9990228718621857|0.88|1.0|lgl|0.9595241149842518|0.9985723449527555|0.88|1.0|apb|0.9253654772534251|0.9934877361081017|0.782608695652174|1.0|aia|0.9134446481192674|0.9903339443578023|0.75|1.0|nlg|0.8596158534409036|0.9955142269893776|0.5833333333333334|1.0
fil|ceb|0.7061210195270747|0.9779995130366352|0.6666666666666666|0.47369687887792244|cgc|0.6860011180497801|0.9780198548372552|0.5333333333333333|0.5466501659787517|bkd|0.6644090590006658|0.9759887757291282|0.47058823529411764|0.5466501659787517|obo|0.6627762803081839|0.9710904396516826|0.47058823529411764|0.5466501659787517|mbb|0.6548684916125769|0.9735108644145346|0.4444444444444444|0.5466501659787517
fin|ekk|0.6719331720871841|0.9653819186373207|0.6666666666666666|0.38375093095756485|chv|0.4726033551275337|0.9214980083958567|0.16666666666666666|0.3296453903200778|dan|0.4603312772830021|0.9289982451835967|0.125|0.3269955866654096|bel|0.4440835049703466|0.9357816821940852|0.13333333333333333|0.26313549938362113|azj|0.43343712934991485|0.8517384094902842|0.125|0.32357297855946043
fon|soy|0.6738956278400293|0.98447296988461|0.42857142857142855|0.6086424850640497|yor|0.6738156119954092|0.988915861378577|0.2857142857142857|0.7468166888933647|mkl|0.6694636615058038|0.9771723010674884|0.35294117647058826|0.6782775069793349|bba|0.6693478210747964|0.9844674412777059|0.375|0.6485760219466833|gng|0.6675588058440413|0.9820787948228379|0.25|0.7705976227092861
fra|acf|0.6771158524867559|0.6613066939883911|0.8648648648648649|0.5051759986070117|hat|0.6762646052018435|0.6347289281096301|0.8888888888888888|0.5051759986070117|spa|0.673660002174771|0.956215116519484|0.6666666666666666|0.39809822333816214|glg|0.66328014389619|0.9507830793127043|0.6666666666666666|0.3723906857091994|lat|0.6599756146082849|0.9467247953567919|0.5384615384615384|0.4947405100065242
gai|geb|0.8885713114349819|0.9990472676382788|0.6666666666666666|1.0|msy|0.871353763887836|0.9986766762788925|0.6153846153846154|1.0|ata|0.7379715088537382|0.9639145265612146|0.25|1.0|byr|0.6394654494561927|0.9833298809792457|0.18181818181818182|0.7532482855711504|agg|0.6284171403145095|0.9803717011414314|0.2222222222222222|0.6826574975798749
gam|med|0.8321600399695871|0.9964801199087614|0.5|1.0|imo|0.8314491297169792|0.9943473891509373|0.5|1.0|kue|0.8202005128806856|0.999063077103595|0.46153846153846156|1.0|boj|0.6651887206558788|0.9955661619676364|0.0|1.0|kyc|0.6650549090852258|0.9951647272556773|0.0|1.0
gbk|kfs|0.96485640094081|0.99456920282243|0.9|1.0|bhd|0.9503517261114139|0.9939123211913846|0.8571428571428571|1.0|dgo|0.9319390456332165|0.9958171368996492|0.8|1.0|mjl|0.9242432512093898|0.9949519758503915|0.7777777777777778|1.0|kfx|0.910683237582855|0.9952076074854069|0.7368421052631579|1.0
geb|msy|0.9228282426734141|0.9992539587894732|0.7692307692307693|1.0|gai|0.8885713114349819|0.9990472676382788|0.6666666666666666|1.0|ata|0.7380343075583581|0.9641029226750741|0.25|1.0|byr|0.6397568055964503|0.9842039494000187|0.18181818181818182|0.7532482855711504|agg|0.6283844472919157|0.9802736220736501|0.2222222222222222|0.6826574975798749
gle|cym|0.6311247516142323|0.9860084227877803|0.7|0.20736583205491643|swe|0.48183367743078626|0.9154475761297429|0.3|0.23005345616261585|lit|0.47583089552863295|0.8972769440148853|0.375|0.15521574257101345|slv|0.4747788778361868|0.9110011608936497|0.3333333333333333|0.18000213928157738|lvs|0.4630884819101036|0.8979400873877779|0.35294117647058826|0.13838418187194468
glg|ast|0.7815260125514955|0.9936961313416617|0.8666666666666667|0.4842152396461581|por|0.7556932196832767|0.9868228915675128|0.875|0.4052567674823172|spa|0.7439115443981059|0.9713562811339759|0.8666666666666667|0.3937116853936752|cat|0.7324507857300455|0.9619708953123255|0.8571428571428571|0.3782386047349541|oci|0.6955141442039899|0.9407684226290784|0.8275862068965517|0.31818780308633965
glk|sdh|0.808731877963092|0.9722484399841933|0.7272727272727273|0.7266744666323557|pes|0.5972412723493415|0.9716979162403317|0.45454545454545453|0.3654804462622384|pst|0.5969882490030435|0.9056319215640704|0.5263157894736842|0.359017035971376|tgk|0.5580445866123452|0.9173992243112412|0.4166666666666667|0.3400678688591279|urd|0.5501365105235572|0.8943432928927573|0.38095238095238093|0.3751138577255333
gng|gux|0.8079123017518265|0.9915389797690941|0.875|0.5571979254863854|xon|0.7892423639589147|0.9966645222244777|0.9375|0.43356256965226636|tbz|0.7853450975580673|0.9973481644755876|0.6451612903225806|0.7135258378760333|bba|0.7263654656003445|0.9869809610817275|0.5|0.6921154357193063|cme|0.7239769541697753|0.9690195592120125|0.48|0.7229113032973133
grc|ell|0.6897687589206258|0.9903585589008373|0.7058823529411765|0.37306536491986375|bel|0.6384024570565453|0.9241452225150866|0.42857142857142855|0.562490720083121|lat|0.6148054456518417|0.9584919700986807|0.4|0.48592436685684415|mkd|0.6014537333584329|0.9901044797890811|0.375|0.43925672028621776|hrv|0.5974515850304609|0.9599455991174288|0.3157894736842105|0.5166196822897434
gub|urb|0.6997630960802551|0.9873483157129191|0.5882352941176471|0.523705678410199|kyz|0.659429140189583|0.9347241127604747|0.5882352941176471|0.45532801369062725|gyr|0.6247278821254046|0.8931175413451853|0.5882352941176471|0.39283081091338123|car|0.5300551508119965|0.9150828889827559|0.15384615384615385|0.5212364096070796|cbt|0.5051258209499586|0.8274743865761296|0.16666666666666666|0.5212364096070796
guh|cui|0.7080729237618818|0.9949173948312549|0.6666666666666666|0.46263470978772414|yad|0.5915794986397457|0.9458174226647735|0.25|0.5789210732544634|cof|0.5849662495618585|0.9340136078736673|0.2222222222222222|0.5986629185896859|sja|0.5831099273631294|0.9527939159666604|0.2|0.5965358661227277|myy|0.5698748873555859|0.9664902745152807|0.18181818181818182|0.5613162057332952
guj|bgc|0.7013526451563354|0.9570778993340247|0.7368421052631579|0.4101379308718236|hin|0.6786960443240906|0.9673243703287271|0.7|0.3687637626435446|urd|0.6773108119597299|0.9755240967921828|0.7|0.35640833908700664|snd|0.6356331057785816|0.9787972467129639|0.5263157894736842|0.40178628114909665|pan|0.6246952850606017|0.9533445639323275|0.5263157894736842|0.3944255017757936
gum|cbr|0.5992370141106709|0.9374172167675333|0.2222222222222222|0.6380716033422572|cbu|0.5902958342217343|0.9623774106498122|0.3333333333333333|0.47517675868205733|cbt|0.5876017913074066|0.9546729752234234|0.2857142857142857|0.5224181129845107|quf|0.5865023236140364|0.9491468745070348|0.2222222222222222|0.5881378741128522|guo|0.586436967966594|0.9735966181854963|0.2857142857142857|0.5
guo|yad|0.6211600174582322|0.9649692116036875|0.3333333333333333|0.5651775074376757|bmr|0.6159095935863539|0.9789545018232683|0.3333333333333333|0.53544094560246|cbt|0.6146933592374435|0.9452982951340698|0.3333333333333333|0.5654484492449274|ura|0.6105805054266821|0.9548276844383383|0.4|0.476913831841708|hto|0.6051560326468202|0.974453265417678|0.25|0.5910148325227824
gux|xon|0.8115379416312938|0.9883891517881978|0.875|0.5712246731056836|gng|0.8079123017518265|0.9915389797690941|0.875|0.5571979254863854|tbz|0.7067858070874715|0.9916323311830976|0.6451612903225806|0.48356379975673613|cme|0.6893952314759139|0.9648740230009607|0.48|0.6233116714267809|dop|0.6545596197540396|0.9879178534482269|0.42857142857142855|0.5471895772424636
gvc|pir|0.8720050591859247|0.9968358096708463|0.8571428571428571|0.7620365107440709|tuo|0.8319193082151095|0.997259252490253|0.6153846153846154|0.8831140567704601|tue|0.7981174379868753|0.9954061200951898|0.6666666666666666|0.7322795271987699|cbc|0.7977753123877814|0.9943797432979078|0.6666666666666666|0.7322795271987699|bao|0.7569555428988807|0.9946052925689371|0.5714285714285714|0.7048327646991336
gwi|dgr|0.835839782233906|0.9360907752731463|0.5714285714285714|1.0|pao|0.42482905521396913|0.8317335987088427|0.15384615384615385|0.2889074130869108|maz|0.42268569105210957|0.6953096842492753|0.13333333333333333|0.43941405557372015|ood|0.4175980535908425|0.7775917907353992|0.15384615384615385|0.32135621619097443|hye|0.41543882023018486|0.5964231243363434|0.15384615384615385|0.49604718250805735
gym|sab|0.9502506447172383|0.993609077008858|0.8571428571428571|1.0|cuk|0.8972544592931574|0.9774776635937577|0.7142857142857143|1.0|tfr|0.8706557747648054|0.9965827089098009|0.6153846153846154|1.0|kvn|0.7402247936010418|0.970810840208056|0.7142857142857143|0.5355778263093551|tuf|0.6645288876838802|0.9422490641583466|0.42857142857142855|0.6227661703218654
gyr|kyz|0.7462772818662996|0.9583065026419434|0.625|0.6555253429569554|urb|0.7087254990854813|0.8875314309447617|0.625|0.6136450663116821|cax|0.6263848813884504|0.9947309132000149|0.18181818181818182|0.7026055491471543|gub|0.6247278821254046|0.8931175413451853|0.5882352941176471|0.39283081091338123|yad|0.5877178180507205|0.9104517551190023|0.18181818181818182|0.6708835172149774
hat|acf|0.9528711825835989|0.9396946288318777|0.918918918918919|1.0|fra|0.6762646052018435|0.6347289281096301|0.8888888888888888|0.5051759986070117|kea|0.6367876923086032|0.7415372439900709|0.6285714285714286|0.54025440436431|glg|0.6044058496194157|0.6724421009922184|0.6666666666666666|0.4741087811993623|lat|0.5928099778980416|0.5900495061932873|0.5384615384615384|0.649918889039299
hau|mqb|0.6336401419779475|0.97049215305182|0.46153846153846156|0.4688898113435611|xed|0.6064283623582054|0.9731669528415544|0.42857142857142855|0.4175467056616333|muy|0.5990999805763039|0.9702800912548375|0.375|0.4520198504740739|meq|0.5959752895842775|0.9709005533485956|0.375|0.44202531540423673|daa|0.5402502381615649|0.9473568098889498|0.375|0.2983939045957448
heb|arb|0.6301768823054321|0.9538013853792051|0.5882352941176471|0.3484939674194443|mlt|0.6223940826950433|0.9010587542204433|0.5555555555555556|0.41056793830913096|amh|0.5817623191965967|0.8901284416767834|0.4444444444444444|0.4107140714685623|hun|0.5168471046660326|0.8903591861203268|0.16666666666666666|0.4935154612111041|grc|0.51515737446265|0.9235286438886869|0.125|0.4969434794992631
hin|urd|0.8978624675679536|0.949545663458599|0.9|0.8440417392452616|bgc|0.7533675071462804|0.977250880384455|0.8421052631578947|0.4407463778964916|guj|0.6786960443240906|0.9673243703287271|0.7|0.3687637626435446|mjl|0.6000841808628006|0.9637525865211596|0.5555555555555556|0.28094440051168657|pan|0.5975344110778442|0.9713365067220341|0.5263157894736842|0.2949509370378145
