0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
-0.87461466|-0.66620326|0.62490755|0.31966606|-0.81636363|0.77364045|-0.5727332|0.023427036|-0.6306313|0.48777393|-0.5185482|-0.44033208|0.40822986|0.18656704|-0.51407075|0.48122093
0.31996733|0.36111513|0.43103617|-0.85628766|-0.7053328|0.7544075|0.3593331|-0.523963|-0.63884556|0.43263924|-0.41135144|0.7275659|-0.42889908|-0.69800746|-0.50947094|-0.5135577
0.2232975|0.12405898|0.46395063|-0.65166163|0.33267015|0.16990659|-0.41187695|-0.46858203|0.26169327|-1.1613692|-0.28024623|0.30121994|0.91139567|-0.07168913|0.23059629|0.15125105
-0.6603655|-0.6466333|-0.6771259|0.44282323|-0.7597526|0.6933319|-0.45700964|-0.2584285|-0.9697804|0.45174998|0.6357598|0.16175924|0.41647568|-0.4117765|-0.10020176|0.7747291
0.43282902|-0.5295604|-0.67180157|-0.32972267|-0.3098045|0.6977334|0.7597549|-0.36456615|-0.46664783|0.8173482|0.5903516|0.674889|-0.4383591|-0.30404815|-0.089956105|0.6710785
-0.19473366|0.20441365|0.48803475|-0.23811464|0.018972158|0.6929865|-0.70598143|-0.3864411|-0.17667009|0.7319031|0.5790291|-0.5189373|-0.18871728|-0.25125915|-0.5146299|0.5940922
0.89178956|0.56632775|-0.6134629|-0.06313364|-0.5070321|1.1260833|-0.35105267|-0.76003283|0.42385226|0.5406618|-0.7677793|0.38604796|0.46876222|-0.050474867|0.14126822|0.8977318
0.68452394|-0.6204339|-0.45918494|-0.936096|0.7377474|0.6640123|0.5940435|-0.021376487|0.7844224|-0.124335855|-0.71938634|-0.4608151|-0.32066476|-0.5303207|-0.3773281|0.4328196
-0.58133376|-0.5914038|-0.67759484|0.35675022|-0.51748717|0.7331222|-0.11352234|-0.03261748|0.1970516|0.5836149|0.63731605|0.51922315|-0.6364103|-0.73025024|-0.6364579|-0.67547643
0.45760223|-0.5687385|-0.061970998|-0.4293255|-0.77521443|0.9571293|0.77040756|-0.7094084|0.53773427|0.8939105|0.78024566|0.4472955|-0.46291175|-0.47732723|-0.06666007|-0.7075825
-0.1527911|0.26926842|-0.51586473|0.6413717|-0.46342924|0.90306664|-0.259268|-0.6516793|-0.23533437|0.9010195|-0.23035352|0.7052988|-0.4906673|-0.5527716|-0.14226243|-0.2802455
0.02716442|-0.24420467|0.48847875|0.24666287|-0.0715392|0.9239815|-1.0694208|-0.5334984|-0.37226123|0.23778972|0.42747283|0.22273754|-0.11847034|0.7872007|-0.73624265|-0.04569764
0.42949507|-0.119573675|0.5018837|0.065624505|0.22391877|0.24725829|-0.50220555|-0.6646505|-0.0020982823|0.52111053|-0.7375819|-0.41611853|0.17434804|0.14400277|-0.20174813|0.09325104
1.2967256|-0.19532768|0.4825516|0.43610376|0.88613784|-0.37337735|0.4403419|-0.5814808|-0.2519765|-0.5791012|0.29814813|-0.65441406|-0.3677956|0.5105708|-1.3976336|0.05106898
0.1280186|-0.93110955|0.07240741|0.24841383|0.57285285|-0.4245504|-0.03713602|0.28495234|0.32309693|-0.56719464|0.2188351|-0.5421819|0.15576434|0.19711538|0.25685006|-0.04584615
-0.011740941|0.5536766|0.72165537|-0.6472018|-0.72902143|0.94314426|-0.27404776|-0.5190866|-0.25760967|-0.02917953|-0.48041505|0.19038607|0.6817698|-0.46610105|-1.0052918|-0.53994966
0.48132917|0.32481965|0.865238|0.30625218|0.23460017|-0.19233848|-0.3378146|-0.2856888|-0.8104059|0.2753842|0.44502035|0.06805433|0.013078505|0.4263886|-0.41971087|0.39759934
0.5135411|0.67504156|0.34269118|0.31478903|-0.7934054|0.57345366|-0.57032347|0.37955403|0.5274921|0.5482382|-0.37954777|0.8572943|-0.38393283|-0.7452384|-0.41977346|0.80396557
-0.7621253|0.6279287|-0.38432142|0.44954824|-0.40477663|0.7267044|0.67036784|-0.210504|0.39210248|0.8543294|-0.49691418|0.778096|-0.36361894|-0.66872793|-0.4825272|0.83717024
-0.13799685|0.78935045|0.569345|0.027698062|0.41884765|0.09928221|-0.44597656|-0.35434207|-0.8189078|0.44679058|-0.040708188|-0.52759707|-0.32853743|-0.22566849|-0.40595338|0.055101473
-0.9244958|-0.49891272|0.31237113|0.49044347|-0.23100246|0.7617059|-0.5828647|-0.68479353|0.5649351|0.7149534|-0.7338881|0.20094867|0.5175949|-0.7549201|0.020324288|0.8320998
-0.7599927|-0.58296984|-0.54645556|-0.12387456|-0.13237068|0.74330646|-0.24984525|0.50909185|-0.94634503|0.44423407|0.67913026|0.9240369|0.4230579|0.2197854|-0.13779803|-0.28735784
0.043107893|-0.057289526|-0.48608807|0.15767755|-0.10264198|-0.5310358|1.4146792|0.1751435|0.17002967|-0.41842347|0.008623087|-0.18814012|0.3043708|0.1356699|0.8947609|0.22881351
0.21885751|0.46090308|0.0610827|-0.11359905|-0.6501203|0.21144134|-1.4139841|-0.97913486|0.38094416|-0.3670743|-0.19662867|-0.3901762|-0.2882255|0.25521693|-0.7471648|0.09587573
-0.0133419335|-0.20234987|0.024696236|-0.14356509|0.02074307|-0.38327128|0.097515665|0.24680692|-0.006427481|-1.0276022|-1.2169755|-0.041640084|0.11979466|-0.03409675|0.4185663|0.0970318
0.16055667|-0.088717006|0.78545874|0.16455899|0.027868133|1.160209|0.17024317|-0.12249786|-0.054795023|0.1707337|0.33287448|0.3377226|-0.722496|0.7709031|-0.23648448|0.44195396
0.40825737|0.46127233|0.49922776|0.32324103|-0.33754477|0.81653833|0.8584633|-0.41874763|0.11464418|0.511541|0.6826186|0.93091255|0.5208646|-0.7516466|-0.41736063|-0.66632706
0.0054293587|0.08393127|0.6559273|-0.54583156|-0.041966017|0.6644131|-0.74900764|-0.34965074|-0.35670212|0.78101367|0.53092724|-0.5619642|0.03350402|0.29075998|0.19532923|0.36391062
-0.30438477|-0.15979563|-0.93990254|0.10273926|-0.15791093|-1.1003807|0.62912846|0.42597938|0.0055743987|-0.5785157|-0.0507009|-0.1420985|0.467486|-0.17371818|0.40990776|-0.27955997
0.23960115|0.5981716|0.45432293|-0.70433074|-0.9117504|-0.22017765|0.016204385|-0.24194501|-0.39326602|0.43687236|-0.67013955|0.90258116|0.44150674|-0.662413|-0.4440283|0.51669353
0.20519164|-0.48176536|0.08738665|-0.015486077|0.05672138|-0.7471391|-0.050530445|1.2725904|0.10976899|-0.5596529|0.30593818|-0.46837863|0.4650943|0.5020082|0.07090029|0.20338182
-0.43368924|-0.25409326|-0.47666907|-0.12475196|-0.1550398|-0.62804025|0.7295161|0.9300646|0.26645392|-1.019911|-0.22662365|-0.19983156|0.34598076|-0.56004375|0.18319787|0.14952245
-0.14452948|-0.07700926|-0.60662764|0.10867298|0.2488375|-0.79578835|0.5062992|0.44480193|-0.16115779|-0.640967|-0.44802287|0.095242724|0.64734143|-0.11484225|0.8191765|-0.32386076
0.8936723|0.89734423|0.036003094|-1.0826081|-0.2535102|0.12935825|-0.33103058|-0.30531642|0.12764876|-0.07650808|0.8842242|0.39706656|-0.22861408|0.047810517|-0.059467595|-0.38946694
0.44386384|0.69759554|0.5108987|0.01796119|0.6571772|0.048204467|-0.5840023|-0.3077315|0.7449339|0.3895274|0.2959227|-0.47457713|0.088591926|-1.2606835|-0.28171927|-1.0734963
0.36208212|-1.0078968|-0.62425053|0.45639625|-0.053893734|0.78855836|-0.20066468|0.45184115|-0.7458206|0.33788028|0.87798357|0.4094182|0.4864895|-0.2757551|-0.292196|1.121782
0.45506302|-0.056006093|-0.13526921|-0.2649435|0.38919488|-1.0186362|-0.22890459|0.51351154|0.6494441|-1.0101885|1.2716428|-0.21141937|0.7293624|0.5128368|-0.57269144|0.34868634
-0.75433004|0.5592661|-0.57273215|-0.76803213|-0.9533618|0.86372054|0.84222287|-0.28899747|0.17471051|0.3734623|-0.66370285|-0.35039863|0.42008114|0.12704319|-0.7106259|-0.52517706
-0.76055276|0.17923564|-0.6656144|-0.8783443|-0.76913214|-0.0103617245|-0.2001839|-0.11508536|-0.42240435|0.4144507|0.52851725|0.8278798|-0.41057348|-0.79878265|-0.52658474|0.73896646
-0.60832924|0.45276272|0.5384746|-0.14958484|-0.4910064|0.6922099|0.5535728|-0.4198199|-0.57000417|0.61882186|0.5953584|0.033383407|-0.65442955|-0.1328634|-0.26223648|0.724308
-0.020145318|-0.39688256|0.2465607|1.1524684|-0.3445856|-0.45357007|-0.3926173|-0.13797383|-0.08542668|1.1053681|0.2511263|0.08840204|0.09207854|0.12539358|-0.35296008|0.123148985
-0.21907188|0.03918449|0.23416093|0.53930205|1.5290596|0.23837891|0.52418697|-0.59507614|0.39628077|-0.93461907|0.15425059|-0.112301655|1.2108765|0.55654144|-0.7276277|-0.33350885
-0.7137953|-0.8689021|0.53543866|0.5285453|-0.828653|-0.22897828|0.19830972|-0.5659898|0.5521014|0.24060173|0.5603744|0.7716971|-0.45793262|-0.7859733|-0.3618821|0.68417877
0.46312344|0.98751247|0.23805724|-0.39884773|-0.77762544|0.18483776|-0.6821532|-0.3747753|0.33083466|-0.03638939|-0.20416711|-0.6522402|-0.40857455|-0.0811395|-0.98475045|0.26651672
1.3517199|0.007478055|-0.5780162|0.1816018|0.6146219|-0.1406385|-0.33017305|-0.9720837|0.29460004|0.10263606|0.39162517|-0.19406167|-0.109567486|0.73170614|0.1812025|0.02187517
-0.056510694|0.24027053|0.6990583|0.28953817|-0.3979728|-0.47297364|0.022372534|-0.2936063|0.17598121|0.09270405|-0.40853944|-0.16565433|0.14195517|0.4468537|-0.03271526|1.018642
0.2978325|-0.43369415|0.78194916|0.20062943|-0.28019103|-0.5334666|0.20017469|0.11432605|0.7913512|0.59078467|0.2536749|-0.58084947|0.14108145|0.3536482|-0.2545625|0.46357572
-0.22082272|0.40796158|0.672999|-0.28867328|-0.16348757|0.40124384|-1.0796319|-0.37336987|-0.08152241|0.65211576|-0.17200725|-0.089771405|-0.32426304|0.4207405|-0.34938315|0.5886411
-0.4616018|0.1841943|0.4000098|0.54585016|-0.42784074|0.712236|-0.67362076|-0.5331363|-0.59334373|0.5817955|-0.087102525|0.36068347|0.3841702|0.26053813|-0.7066511|0.6866275
-0.6342909|-0.54555255|-0.18685514|-0.6149485|-0.6971327|0.5658781|0.6827812|0.22465582|0.55461043|0.5215873|0.41009185|0.6384768|-0.52548057|-0.75376874|-0.44126898|0.7348306
-0.6970512|0.5770758|0.39788434|-0.24587317|0.121075414|0.9448198|-0.539822|-0.38457242|-0.3135592|-0.01458755|-0.025089364|-0.4317277|-0.4915944|0.039995644|-0.5712243|0.88935184
0.015925745|0.008606831|1.5318469|0.29294616|0.41604757|-0.36037186|-0.09031863|0.025362127|0.38285655|-0.21934634|0.027020501|-0.7634222|-0.16631432|0.3159267|0.13788816|-0.18283892
0.21284577|0.04163021|0.2919052|0.349354|0.3219233|-0.16250604|-0.15015902|-0.097864635|0.26041386|-1.8176681|0.06375647|-0.5459574|-0.30111733|0.22975093|0.18943097|-0.09395246
0.02824088|-0.3926218|-0.03285832|0.4415498|-0.088047154|-0.5370661|-0.08203667|0.27307394|0.19484207|-0.71439046|-0.15115365|-1.0171568|-0.37513268|-0.50775373|-1.1841576|-0.014035586
0.16030489|-0.13769177|0.5123523|0.29821953|0.32261294|0.16566429|-0.65624106|-1.029055|0.17948776|-0.3749101|0.007837589|0.6415716|0.15668264|0.3825926|0.26208326|-0.7585624
0.060116578|-0.3795814|0.27192235|0.08514951|0.4595741|-0.95181215|0.408273|0.3094151|0.0564879|-0.5396766|-0.95000124|-0.069230825|0.42808276|-0.2105299|0.59382457|0.3025227
0.049933583|-0.07326321|-0.42211735|0.15489422|-0.54214585|-0.7381972|0.8528505|1.1750845|0.1799885|-0.7851175|-0.60983336|-0.14389886|-0.24033956|-0.6241306|0.15042569|0.20629624
-0.4282655|-0.11086685|-0.4176246|0.1607892|-0.4929312|-0.6801334|0.8919909|0.4266062|0.22603722|-0.75090194|-0.46772817|0.13952957|0.39767712|-0.24423385|0.85693926|-0.23049869
-0.03199396|-0.15331806|-0.21095088|0.2374136|-0.030359952|-0.31335744|0.1591043|1.025841|-0.058263995|-1.2786984|-0.1342619|-0.55050945|-0.17890742|-0.05318098|0.20011146|-0.24390413
-0.11996347|-0.107855015|0.6403934|-0.25974706|-0.73154205|0.6010436|-0.5887407|-0.5070555|-0.24050358|0.8096789|-0.02820693|0.4529777|-0.28457555|0.6477772|-0.41423747|-0.0101690125
-0.61709905|0.4914999|-0.771761|-0.18232173|-0.6876013|0.6412799|-0.33548146|0.24560045|-0.58966917|-0.1368515|0.2734068|0.73445004|-0.40956268|-0.9187082|-0.37725824|0.6408441
0.2980175|-0.4697085|-0.23513664|-1.0728751|0.93170255|-0.32296604|0.96667725|-0.081472285|0.3128148|-0.42464927|0.13478167|-0.869735|-0.1814914|0.057512414|0.4781482|0.15810573
-0.33840668|-0.17251767|-0.41329306|0.39618367|0.06394019|-0.93739754|0.8016268|0.5261565|0.12062389|-0.5948169|-0.23864114|-0.039744936|0.4018261|-0.62690586|0.7102124|0.05014804
-0.53511053|0.23124468|-0.4662959|-0.090099|-0.027947953|-0.68268394|0.63916683|0.49102622|-0.06807331|-0.8608375|-0.33166996|-0.5031432|0.34057486|-0.5161391|0.5633963|0.08488666
-0.70621014|0.549961|0.25947124|-0.46336132|-0.79690087|0.6228998|0.8638079|-0.14409657|-0.71488607|0.3392761|-0.5784196|0.20839821|-0.4896788|-0.6878923|-0.36906347|0.49836504
-0.42335537|-0.3250989|-0.43141672|0.28993762|-0.66431195|-0.967415|0.26869288|0.6430742|-0.57489663|-0.8890496|-0.6484783|-0.39062944|0.61240077|-0.7192758|0.22368146|-0.09541469
0.09954989|-0.09277124|-0.4722326|0.50325245|-0.25797045|-0.4980896|0.8868349|0.6884875|0.4406114|-0.27594146|-0.8800331|-0.4875052|0.5219511|-0.47584337|0.62106365|0.35393783
-0.9681632|-0.47879648|0.858169|0.45490915|-0.6732708|0.52232444|-0.44775084|0.21893385|-0.41688228|0.48947003|-0.32048362|0.96862495|0.02196142|-0.56127137|-0.25585106|-0.5711776
-0.32683426|-0.12574735|-0.32010362|0.10670627|0.50115407|-0.8894705|0.7235645|0.4756567|-0.03381429|-0.4738275|-0.4905444|0.030247599|0.40549368|-0.13530879|0.9785044|-0.19320305
0.0051354775|0.2089848|0.6733278|-0.44504997|-0.21788414|1.1069163|-0.72390157|-0.32830605|-0.21337232|0.66094846|-0.13735005|0.00068275956|-0.3300742|0.51047444|-0.30947566|0.441191
-0.2402896|-0.18535316|-0.41813743|0.27145603|0.13667437|-0.82564676|0.76478565|0.4395886|0.3113173|-0.8265092|-0.13758977|0.042022955|0.6474896|-0.6069523|0.9866706|-0.17643045
-0.0545823|0.0056314818|0.48437965|-0.15122592|-0.095202066|0.9157981|-0.91969085|0.0054209884|-0.07339762|0.38417107|-0.14106897|0.16617881|-0.16462308|0.51461935|-0.25017974|0.38107517
-0.7063575|0.46141297|-0.3073881|0.10759411|-0.018467277|0.8638688|0.9270541|-0.37040725|0.25125638|0.47460526|0.7752905|0.8519218|0.6264787|0.11944107|-0.39515248|0.7843529
0.36086595|-0.21875289|-0.6331622|0.3539522|-0.17326573|0.5594336|0.700921|-0.28986436|-0.63353056|0.5865756|0.72022057|0.6414953|-0.43901184|-0.9795168|0.004336904|0.3598652
0.08352769|-0.3049195|-0.0011885994|0.12181521|0.37718117|-0.50888824|1.3693206|0.12556142|0.17145315|-0.37577128|-0.02295404|-0.3819699|-0.06874741|0.23825975|0.42432335|0.0253687
0.09265634|0.69855404|0.13628647|0.017596755|-0.4148502|0.86473984|-0.37958127|-0.4730919|0.29715768|0.60351336|0.23556027|-0.26498377|-0.108045086|-0.13111122|-0.12671837|0.37423453
-0.29690403|-0.31194344|-0.6428614|-0.18061614|-0.04500542|-0.8784663|0.70376307|0.8131751|0.36264881|-0.43242082|-0.2910896|-0.1631006|0.020819861|-0.52525145|-0.49822453|0.050233167
0.22340845|-0.72080004|-0.046807982|0.31950447|0.2985147|-1.0361042|0.82562643|0.5775183|0.089304745|-0.28714165|-0.14108828|-0.12798706|0.39743376|-0.13950302|0.53357697|0.29207143
0.260202|-0.24688894|-0.3836258|0.43189287|-0.5987888|-0.8595021|0.90744925|0.8246333|0.4741216|-0.43484768|-0.30867422|-0.5519109|0.41044748|-0.6324085|0.34622726|0.121234074
-0.2535941|-0.8012685|-0.27065164|-0.34076086|0.39666745|-0.7703321|0.5856641|0.42844757|-0.05698942|-0.6141829|-0.30313587|0.116010025|0.3256726|-0.016313301|0.6643018|-0.79229826
-0.45707458|0.18589678|0.9178608|0.25173977|-0.304533|0.14201428|0.006849903|0.16659808|-0.34084156|0.18250647|0.308018|-0.04389598|0.44190678|0.18481635|-0.67370766|0.47859985
0.3144142|0.9949729|0.6551327|-0.031809635|-0.88315773|0.044999536|-0.20522541|-0.6135628|0.09442081|0.7125152|-0.3921477|-0.108243264|-0.31052113|0.29671168|-1.0438398|-0.25591716
0.032922518|-0.3309601|1.0298179|0.28296337|0.09568332|-0.72147727|0.41441885|0.80871546|0.3309603|-0.76744825|-0.26088744|-0.15263006|0.18633398|-0.1097281|0.37326008|-0.0160378
-0.09679328|0.3480563|0.8067878|-0.44655877|-0.13215958|-0.5136551|-0.80943215|0.052440643|0.42714888|0.12574448|-0.71792716|0.05656475|-0.65716165|0.4634014|-0.43541995|0.6230631
0.28078556|0.61839044|0.50046736|0.3383466|-0.993133|0.019009719|-0.24607997|-0.61019474|-0.49861777|0.05291882|-0.32655796|0.29916808|-0.14859508|0.22070442|-0.43338344|-0.6823781
-0.07570781|-0.15053706|0.40342182|0.27154657|-0.26787207|0.12879594|-0.39426628|0.22157802|-0.32446712|0.524405|-0.22945419|-0.29141647|0.28678957|0.10550964|-1.3956839|0.4565926
-0.10731007|-0.31971145|0.7459646|0.2750039|-0.2381344|0.2309361|0.22023186|-0.015738977|0.010991476|0.91915846|0.5532605|-0.09218889|0.104720294|0.6927148|-0.028018035|-0.12517007
0.16907938|0.38927653|0.89631295|0.1273142|0.70463383|-0.14670582|-1.3303673|-0.38402715|-0.2660783|0.50876147|-0.116761334|0.5647973|-0.15708718|-0.11502772|-0.4279009|0.09249594
0.51757765|-0.31328937|-0.22347191|-0.3564384|-0.45835295|-0.76319486|0.45817915|0.88076365|-0.26393157|-0.6581182|-0.62994283|0.022630561|0.6305375|-0.5730834|0.44485697|-0.42316166
-0.70976585|0.6041666|-0.023734597|-0.8261495|-0.7178895|0.44369736|-0.14601187|0.35975662|-0.41361135|0.33356506|-0.430335|0.62056386|0.5028614|-0.6727532|0.14479986|-0.520416
0.45915022|-0.37037462|0.032111518|0.100137934|1.079045|0.030918747|-0.3768216|-0.92688155|0.12710305|-1.2297167|-0.5872872|-0.77262753|0.30181316|1.0126832|-0.20465863|0.6979017
0.37947506|0.9490035|-0.62471163|0.6181014|-0.42997098|0.77611065|0.48840865|0.525757|-0.693294|0.38572752|-0.6034104|0.017805176|-0.7107734|0.27082643|-0.13685751|1.2227463
-0.14069307|-0.5048332|0.36212507|0.41573417|0.6756947|0.22243823|-0.30518|0.6789317|0.2666541|-0.97968227|-0.14606589|-0.6187141|0.8875541|0.39599368|-0.14708035|0.029218517
-0.9322216|0.7498792|0.28160056|-0.9133893|0.063627|0.32522255|0.18067937|0.7173001|-0.67246056|-0.02629102|0.7430259|-0.05529182|0.43714622|-0.66899866|-0.40765584|1.0268955
0.04613565|-0.26307967|-0.23950681|-0.18238135|0.32092485|-1.1401505|0.2815042|0.27206028|-0.028455943|-0.9759434|-0.22679743|0.1651356|0.32090554|0.010026161|0.7438457|-0.025239006
0.5770874|0.4842441|-0.5020001|-0.39792407|-0.96665365|0.55058116|0.07598517|-0.5345982|0.6012738|0.556797|-0.7967997|0.7063505|-0.3903308|0.13082296|-0.35195103|0.7334513
-0.11573749|-0.28942117|-0.40887535|0.5596523|-0.28671366|-0.84748745|0.5714289|0.56905156|0.33890247|-0.5606015|-0.37715018|-0.047940064|0.44546562|-0.8167525|0.5132066|0.2578621
0.25881281|0.4503388|0.042381197|-0.6445155|-0.95410097|0.78087413|0.7822564|0.22301605|-0.6411366|0.42341095|0.5935695|-0.68731654|0.39934078|0.6942872|-0.6727868|0.3913845
-0.0027578154|-0.35461006|-0.4112159|0.22157198|0.3576635|-1.5595424|0.44959274|0.37794986|-0.015541065|-0.48279828|-0.21194637|-0.18235454|0.20119072|0.07729853|0.35793722|0.24309519
0.14411464|-0.3113421|0.47739595|-1.0001588|-0.3139107|1.0341223|0.92176825|-0.16310218|-0.06372723|0.6277551|0.40587625|0.4675531|0.37266263|-0.58776116|-0.6281477|0.75096637
-0.5850163|0.32800522|0.4476859|-0.5640269|-0.5321915|0.7055208|0.71448165|-0.655783|-0.12305828|0.8120993|0.9313274|0.72721183|-0.34890333|-0.8704391|-0.3954403|-0.47345957
0.10928952|0.47660315|0.6121119|-0.6881822|-0.24494116|0.6643555|0.9932297|-0.5309214|-0.6208608|0.23295969|-0.54114234|0.8621426|0.5129324|-0.38787296|-0.018810328|0.75525075
0.5542554|-0.55105627|-0.65211695|-0.07086094|-0.78214484|0.64862376|-0.33717003|0.6306242|0.5534088|0.5538925|0.5800019|0.21276133|-0.39921302|-0.756239|-0.39538|0.41759163
0.17913452|0.009006119|1.1337284|-0.47756734|0.23328607|0.5981755|-0.35286558|-0.33148906|-0.28248367|0.64002055|-0.27230412|0.40329754|0.07625807|0.3811954|-0.08496803|0.44088775
-0.4582777|-0.14074716|-0.33749706|-0.20876288|0.097094186|-0.801136|1.140178|0.5385882|0.13485733|-0.84625405|-0.3519598|0.03240884|0.3666717|-0.08916608|0.5407826|0.09012328
0.212176|-0.20635086|0.3722713|1.3303466|0.2018017|0.26253462|-0.2290888|-0.34698093|0.3606181|0.97073936|-0.3532666|0.3979879|0.44414103|0.52104014|0.074574605|-0.496104
-0.1686815|-0.2732727|-0.68120337|-0.44375995|-0.1947655|-0.6063403|0.831978|0.4805143|0.8325523|-0.8089558|-0.40298516|-0.16173197|0.24872793|-0.21271053|0.31519905|0.14245218
-0.28962243|-0.13485792|-0.1383365|0.07258103|0.18184792|-0.7296206|0.7888092|0.529956|-0.43326306|-0.5018533|-0.34438914|-0.29551095|0.3654282|-0.4889162|0.9090603|0.4059338
0.31678334|0.504892|1.1922861|-0.15535389|-0.30122826|0.33776465|-0.693518|-0.43423748|-0.15849501|0.57049584|-0.14874269|-0.09284989|-0.029379323|0.59200764|-0.19583777|0.29430094
0.12869345|-0.20078209|-0.44336045|0.22159088|-0.19982348|-0.9413659|1.0764639|0.94620156|0.28161415|-0.44120762|-0.42645428|-0.3002298|0.21485856|-0.07856313|0.21460521|0.21794713
-0.39379534|-0.614797|1.2346611|0.32788518|0.121477105|0.2994753|-0.5454041|0.42508626|0.33139622|0.06676181|-0.60714203|-0.50366884|0.21054098|0.39822477|-0.51695514|0.2281713
-0.635452|0.590999|-0.53290606|0.19374421|-0.98012406|0.67619485|0.84026426|-0.023236867|-0.15143606|0.27506256|-0.57195413|0.14481191|-0.56508946|-0.61250424|-0.24036436|0.53006655
0.37621182|0.5560717|-0.21581487|0.5180699|-0.72101665|0.31796274|0.82452977|-0.57180834|-0.57050425|0.69708085|-0.42429963|0.7639225|-0.41985905|-0.7640504|0.28441474|-0.5306826
-0.11353168|0.6152974|0.14838126|-0.104448564|-0.5534601|0.57499105|0.9329846|0.4786598|-0.4932534|0.3181418|0.5345778|0.8465814|-0.25487098|-0.6704552|0.1153828|0.71359426
-0.6733798|-0.44544053|-0.41143247|0.42117682|-0.62897927|0.59688514|0.5539725|-0.66946715|-0.24660318|0.46475515|-0.48376462|0.70053065|0.59935963|-0.7699204|-0.09772262|-0.73969495
-0.7275228|1.061197|0.5127747|-0.6710952|-0.38981518|-0.16491787|-0.06383214|0.40130118|-0.5646432|0.009488306|-0.31741318|0.7064665|0.42953458|-0.7489768|-0.1397581|0.6692543
0.22474077|-0.03671448|-0.5707084|-0.7812234|0.11310225|0.9175496|0.80055875|-0.16725348|-0.74025565|0.27196348|0.50441843|0.79058325|0.2413726|-0.76042116|0.18244135|0.55390114
-0.7089146|-0.5104127|-0.6699698|0.449574|-0.92915773|0.72674686|-0.38950983|0.28456023|-0.62691486|0.23833777|0.64609796|0.23724481|0.11977365|-0.7824976|-0.117045276|0.57287437
-1.5641072|-0.04189776|0.13669318|0.20851095|0.13752349|-0.190115|-0.029164579|-0.21913931|0.050706707|-0.12992549|0.07042704|-0.35562375|-0.7525215|0.3773873|0.06080005|-0.15190712
0.029030783|0.34711453|0.6857658|-0.2932305|0.39507556|0.48852476|-1.2263341|-0.802053|0.36301753|0.07368072|-0.2570881|-0.23265527|-0.3685821|-0.053919993|-0.35179433|0.34429544
-0.35167387|0.33853272|0.30262855|0.23418947|-0.23932678|0.75604016|-0.50934106|-0.7365786|0.07442419|0.5236964|0.34671384|0.3742298|0.32168975|0.00085322245|-1.0353934|0.061948393
-0.07448995|-1.1596601|0.084491864|0.15896027|0.12263076|-0.79535127|0.34344605|0.7503086|0.10049719|-0.4872259|-0.22832596|-0.27671856|0.31308377|0.19035628|0.20967954|0.20009106
0.29616937|0.8691712|0.99311584|-0.21304066|-0.29869357|0.33156452|-0.6966552|-0.4330715|0.21867569|0.6112449|0.3699602|-0.5419314|-0.24006806|0.18722402|-0.5674434|0.13884552
-0.79056156|0.4812162|0.0068247532|0.47392642|-1.0060737|0.7797038|0.43650654|0.30982357|0.103896484|0.543332|0.52929044|0.334919|0.3715145|-0.82500577|-0.3546935|-0.5935943
-0.4433767|-0.23255333|-0.14675735|-0.22332875|-0.11651339|-0.85145974|0.524448|0.10821169|0.2223955|-0.8235696|-0.35857907|-0.17775412|0.21215582|-0.9498152|0.3355986|-1.055146
0.13566177|0.55183816|-0.015768284|-0.73764396|-0.76983476|0.77572876|0.08609044|0.76235926|0.041013986|0.1193683|-0.51812184|0.8897473|-0.34794453|-0.66642165|-0.32830828|-0.5840429
-0.2779146|-0.5867045|-0.78127|0.15642309|0.30320415|-0.7078316|0.51442295|0.9102421|-0.21781255|-0.45183668|-0.5594968|-0.17497432|0.39203763|-0.0887214|0.46790192|0.21767385
-0.291816|-0.41549996|-0.6228987|-0.23581342|0.5243121|-1.0168942|0.14887045|0.0228207|0.14093363|-0.44734234|-0.27869773|-0.008309286|0.7128851|-0.57737637|1.003816|-0.5943852
0.42443496|0.40806594|0.68368447|-0.28471574|-0.0061312723|0.4469477|-1.0928218|-0.2565845|-0.025915714|0.61585665|-0.08137809|0.08131453|0.032050926|0.91291684|0.059970252|0.3336432
-0.2041815|-0.23973475|-1.4141434|-0.07081187|0.045781486|-0.7145322|0.39211652|-0.017486852|0.2652354|-0.47951138|-0.0666654|-0.2815782|0.27756482|0.22954218|0.48954722|0.25619674
-0.214512|0.110061035|-0.81112915|-0.17772996|0.07347497|-1.2959081|0.9168297|0.29148626|0.95232934|-0.79750735|-0.6260923|0.6457974|0.02279002|-0.09727394|0.043115217|0.8166528
-0.118737705|0.10232252|-0.39152366|0.011688922|0.33520526|-0.7500353|0.2642516|0.86863506|-0.10016619|-0.70531785|-0.32268786|-0.13219696|0.3734451|-0.53416216|0.85145617|0.25816795
0.37938195|-0.65440285|-0.61589676|-0.837155|0.056097046|-0.033953656|0.8861267|-0.2720259|-0.86447424|0.5717187|0.45616347|0.85428214|-0.4820201|-0.23506045|-0.15203698|0.6754734
0.35012555|0.29408717|0.68661404|-0.35584164|-0.32649142|0.517788|-0.7576459|-0.30157462|-0.14748862|0.65610135|-0.11332174|-0.36001158|-0.010643607|0.9583496|-0.09955561|0.2407774
